Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Halloween Kills,2021,"Horror, Thriller",6.442,9.619,105,David Gordon Green,Scott Teems,"Jamie Lee Curtis, Judy Greer, Andi Matichak","halloween, sequel, murder, vigilante, serial killer, hospital, slasher, murderer, killer, house fire, crime spree, vigilantism, escaped killer, murder spree, vigilante justice, holiday horror","Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster.",2714,en,US
The Guilty,2021,"Drama, Thriller",6.426,8.158,91,Antoine Fuqua,,"Jake Gyllenhaal, Ethan Hawke, Riley Keough","remake, psychological thriller, police officer, police station, cellular phone trace, phone call, emergency, nervous, abduction, wildfire, desk work, alarm dispatch, intense",A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,2739,en,US
Night Teeth,2021,"Horror, Thriller, Action",6.414,7.815,107,Adam Randall,,"Jorge Lendeborg Jr., Debby Ryan, Lucy Fry","vampire, college student, dracula, bloody, moonlighting, secret, sentimental, romantic, amused, awestruck, dignified, exuberant, gentle, vibrant","A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions—and their dangerous, shadowy underworld—he must fight to stay alive.",781,en,"GB, US"
Never Back Down: Revolt,2021,Action,6.4,7.473,89,Kellie Madison,Audrey Arkins,"Olivia Popica, Michael Bisping, Brooke Johnston",,An amateur fighter is lured by a trafficking syndicate specializing in elite underground fighting where her brutal captor forces her to fight or face certain death.,126,en,US
Bull,2021,"Crime, Horror, Thriller",6.4,7.629,87,Paul Andrew Williams,Paul Andrew Williams,"Neil Maskell, David Hayman, Tamzin Outhwaite","drug dealer, shotgun, revenge, murder, rage, funfair, criminals","Ten years after he was last seen, a vicious mob enforcer returns home to find his son and methodically track down the gang that double-crossed him. His quest for revenge soon leads to a savage showdown between his wife and her mob boss father.",152,en,GB
Apache Junction,2021,"Western, Action, Crime",6.4,7.526,94,Justin Lee,Justin Lee,"Stuart Townsend, Scout Taylor-Compton, Trace Adkins",,"Apache Junction is an outpost of lawlessness, a haven for thieves and cold-blooded killers. After big-city reporter Annabelle Angel arrives to write an article on the town, she becomes a target when notorious gunslinger Jericho Ford comes to her aid. Now Annabelle must entrust her future to a man with a deadly past, as Jericho heads toward a tense showdown.",171,en,US
Cinderella,2021,"Fantasy, Romance, Comedy",6.4,10.878,113,Kay Cannon,Kay Cannon,"Camila Cabello, Nicholas Galitzine, Idina Menzel","musical, evil stepmother, woman director, fairy godmother, human becoming an animal, happy ending, cinderella, jukebox musical, cinderella story, romantic fantasy","Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.",1408,en,US
Mainstream,2021,"Comedy, Drama",6.4,8.61,95,Gia Coppola,,"Andrew Garfield, Maya Hawke, Nat Wolff","suicide, love triangle, satire, woman director, social media influencer, ana akım",A young woman thinks she’s found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  – until the dark side of viral celebrity threatens to ruin them both.,309,en,US
The Matrix Resurrections,2021,"Science Fiction, Action, Adventure",6.389,21.575,147,Lana Wachowski,David Mitchell,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II","future, man vs machine, underground world, artificial intelligence (a.i.), computer, virtual reality, prophecy, dystopia, cyberpunk, aftercreditsstinger, dream world, woman director, philosophical, gnosticism, grand, romantic, sincere","Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",5873,en,US
Coming 2 America,2021,Comedy,6.385,10.0,110,Craig Brewer,,"Eddie Murphy, Arsenio Hall, Jermaine Fowler","africa, prince, heir to the throne, sequel, queens, new york city, mischievous, dramatic","Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",2250,en,US
Hell Hath No Fury,2021,"Action, War",6.384,7.526,94,Jesse V. Johnson,Romain Serir,"Nina Bergman, Daniel Bernhardt, Louis Mandylor",,"Branded a traitor by her countrymen, French national Marie DuJardin is rescued by American soldiers on one condition: to survive, she must lead them to a cache of gold - before the Nazis return to claim it for themselves.",99,en,"BY, US"
Outside the Wire,2021,"Thriller, Action, Science Fiction",6.36,7.77,116,Mikael Håfström,Rowan Athale,"Anthony Mackie, Damson Idris, Enzo Cilenti","android, cyborg, killer robot, pilot, nuclear missile, near future, 2030s, war","In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.",1804,en,US
The Little Things,2021,"Drama, Crime, Thriller",6.336,8.942,128,John Lee Hancock,,"Denzel Washington, Rami Malek, Jared Leto","detective, deputy sheriff, cop, serial killer, crime scene, los angeles, california, series of murders, cat and mouse, surveillance, lapd, homicide detective, prime suspect, mysterious, 1990s, unsolved murders, frightened","Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.",2546,en,US
Old,2021,"Thriller, Mystery, Horror",6.332,12.114,108,M. Night Shyamalan,,"Vicky Krieps, Gael García Bernal, Rufus Sewell","beach, husband wife relationship, schizophrenia, escape, time warp, rapper, coral reef, deception, time, aging, loss of virginity, trap, murder, corpse, family vacation, family, based on graphic novel, family holiday, death, existentialism, sickness, mortality, time-manipulation, radical transformation, secluded beach, human experiment, brother sister relationship, medical experiment, experimental drug, secret experiment, body horror, vacation gone wrong, baffled, frightened",A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,4519,en,US
The Many Saints of Newark,2021,"Crime, Drama",6.325,7.718,120,Alan Taylor,David Chase,"Alessandro Nivola, Leslie Odom Jr., Michael Gandolfini","new jersey, italian american, prequel, mobster, mafia, gang, criminal, 1960s, gangsters, newark, new jersey","Young Anthony Soprano is growing up in one of the most tumultuous eras in Newark, N.J., history, becoming a man just as rival gangsters start to rise up and challenge the all-powerful DiMeo crime family. Caught up in the changing times is the uncle he idolizes, Dickie Moltisanti, whose influence over his nephew will help shape the impressionable teenager into the all-powerful mob boss, Tony Soprano.",676,en,US
Dear Evan Hansen,2021,Drama,6.3,7.56,137,Stephen Chbosky,,"Ben Platt, Amy Adams, Kaitlyn Dever","high school, suicide, letter, musical, based on play or musical, grief, teenage boy, guilt, mental illness, mental health, emotional vulnerability, social media, social anxiety, emotional abuse, mother son relationship, gay youth, 2010s, gaslighting, school bullying, absurd, admiring, awestruck, defiant, disapproving, disheartening, disrespectful, mocking, tragic","Evan Hansen, a high schooler with social anxiety, unintentionally gets caught up in a lie after the family of a classmate who committed suicide mistakes one of Hansen’s letters for their son’s suicide note.",332,en,US
Encounter,2021,"Science Fiction, Mystery, Thriller, Drama",6.3,7.591,108,Michael Pearce,Michael Pearce,"Riz Ahmed, Octavia Spencer, Lucian-River Chauhan","alien, alien abduction, alien invasion","A decorated Marine goes on a rescue mission to save his two young sons from an unhuman threat. As their journey takes them in increasingly dangerous directions, the boys will need to leave their childhoods behind.",431,en,"US, GB"
Megaboa,2021,"Action, Horror, Science Fiction",6.3,9.806,100,Mario N. Bonassin,,"Eric Roberts, Michelle Elizabeth O'Shea, Emilia Torello",,"On a trip to Colombia, a group of college students encounter a fifty-foot boa constrictor, hungry for blood.",463,en,US
Copshop,2021,"Thriller, Crime, Action",6.27,8.642,108,Joe Carnahan,,"Gerard Butler, Frank Grillo, Alexis Louder","police, hitman, shootout, police station, jail cell, crooked cop","On the run from a lethal assassin, a wily con artist devises a scheme to hide out inside a small-town police station. However, when the hit man turns up at the precinct, an unsuspecting rookie cop finds herself caught in the crosshairs.",792,en,US
Extinct,2021,"Animation, Comedy, Family, Adventure",6.238,8.236,85,David Silverman,Joel H. Cohen,"Adam Devine, Rachel Bloom, Zazie Beetz","time travel, extinct animals","Op and Ed, two adorable donut-shaped animals - flummels - accidentally time-travel from 1835 to modern-day Shanghai.  There they discover traffic, trans fats, and worst of all, that flummels are now extinct. It's up to this bumbling pair to save themselves and their species...and, just maybe, change the course of history.",170,en,"CN, CA, US"
Army of the Dead,2021,"Action, Crime, Horror",6.231,12.921,148,Zack Snyder,,"Dave Bautista, Ella Purnell, Omari Hardwick","casino, tiger, vault, mercenary, safe, heist, zombie animals, apocalypse, zombie, las vegas, widower, safecracker, booby trap, casino owner, walled city, zombie apocalypse, father daughter conflict, father daughter relationship, casino heist, assertive, 活死人军团, 亡者之师","Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",4069,en,US
Caveat,2021,"Horror, Mystery, Thriller",6.2,7.606,88,Damian Mc Carthy,Damian Mc Carthy,"Jonathan French, Leila Sykes, Ben Caplan","suicide, island, schizophrenia, key, abandoned house, basement, memory loss, ireland, chained, crossbow, captivity, remote location",A lone drifter suffering from partial memory loss accepts a job to look after a psychologically troubled woman in an abandoned house on an isolated island.,133,en,IE
Diary of a Wimpy Kid,2021,"Animation, Comedy, Family",6.2,8.169,58,Swinton O. Scott III,,"Brady Noon, Ethan William Childress, Hunter Dillon","based on novel or book, computer animation, middle school",Greg Heffley is a scrawny but ambitious kid with an active imagination and big plans to be rich and famous – he just has to survive middle school first.,355,en,US
Antlers,2021,"Drama, Horror, Mystery",6.2,7.973,99,Scott Cooper,,"Keri Russell, Jesse Plemons, Jeremy T. Thomas","sheriff, superstition, trauma, native american, oregon, usa, creature, meth lab, school teacher, mining town, based on short story, wendigo, folk horror, myth","A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",1115,en,"CA, US"
VIRGO,2021,"Adventure, Music",6.2,17.752,6,Alyssa Toledo,,"Drew Starkey, Rudy Pankow, Elaine Siemek",,Three young people recall the story of how they got into trouble.,6,en,US
Last Man Down,2021,"Action, Thriller, Mystery",6.2,17.273,87,Fansu Njie,,"Daniel Stisen, Olga Kent, Daniel Nehme",,"After civilization succumbs to a deadly pandemic and his wife is murdered, a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later, a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved, but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone, the man that murdered his wife some years ago.",677,en,GB
Paranormal Activity: Next of Kin,2021,"Horror, Mystery",6.1,8.946,98,William Eubank,,"Emily Bader, Ari Notartomaso, Alexa Shae Niziak","sequel, paranormal, demonic possession, ghost, found footage, paranormal activity, devil worship, animal sacrifice, supernatural horror, pagan cult, bold",Margot is a documentary filmmaker looking to meet her long-lost mother and extended family in a secluded Amish community. She and her film crew soon realize the family that welcomes them into their home might be hiding a sinister secret.,680,en,US
V/H/S/94,2021,"Horror, Thriller",6.1,7.707,103,Jennifer Reeder,Chloe Okuno,"Anna Hopkins, Anthony Christian Potenza, Brian Paul","vhs, found footage, franchise, horror anthology","After the discovery of a mysterious VHS tape, a brutish police SWAT team launches a high-intensity raid on a remote warehouse, only to discover a sinister cult compound whose collection of pre-recorded material uncovers a nightmarish conspiracy.",475,en,US
Teen Titans Go! See Space Jam,2021,"Animation, Comedy, Family, Fantasy, Science Fiction",6.1,7.61,83,Peter Rida Michail,Brady Klosterman,"Greg Cipes, Scott Menville, Khary Payton",,"The Teen Titans are visited by the Nerdlucks, the Space Jam villains who tried to capture Michael Jordan and the Looney Tunes. Astonished to discover his fellow Titans have never seen Space Jam, Cyborg organizes an exclusive watch party.",225,en,US
Castle Falls,2021,"Action, Crime, Thriller, Drama",6.061,7.44,89,Dolph Lundgren,Andrew Knauer,"Scott Adkins, Dolph Lundgren, Kim DeLonghi",,"Rival gangs seek out millions of dollars hidden inside a luxury condominium that's scheduled to be demolished, but first they have to deal with the demolition prep crewman who found the loot first.",115,en,US
Dangerous,2021,"Action, Thriller",6.028,12.065,99,David Hackl,Christopher Borrelli,"Scott Eastwood, Mel Gibson, Tyrese Gibson",,"A reformed sociopath heads to a remote island after the death of his brother. Soon after his arrival, the island falls under siege from a deadly gang of mercenaries, and when he discovers their role in his brother’s demise, he sets out on a relentless quest for vengeance.",470,en,"AL, US"
The Deep House,2021,Horror,6.02,7.535,85,Julien Maury,,"James Jagger, Camille Rowe, Eric Savin","lake, france, diving, supernatural, haunted house, scuba diving, drone, underwater, diver, youtube, satanic ritual, ghost, aftercreditsstinger, holding breath under water","While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",1002,en,US
Willy's Wonderland,2021,"Action, Horror, Comedy, Thriller",6.018,8.148,88,Kevin Lewis,,"Nicolas Cage, Emily Tosta, Beth Grant","dying and death, nightmare, possession, carnival, mascot, evil doll, apocalypse, demon, amusement park, animatronic, demonic","When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",1014,en,US
Werewolves Within,2021,"Horror, Comedy",6.005,7.531,97,Josh Ruben,,"Sam Richardson, Milana Vayntrub, George Basil","hotel, isolation, transformation, snowstorm, forest ranger, murder, werewolf, whodunit, power outage, based on video game, blizzard, lycanthrope, pipeline","When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",549,en,US
Hunters,2021,Action,6.0,7.697,95,Justin Lee,Justin Lee,"Phil Burke, Ed Morrone, Ian Ziering",,"As John T. Wrecker continues his task of protecting a group of refugees from a virus, the threat of something new and even more dangerous grows ever closer in the form of monstrous mutants.",19,en,US
Dark Web: Cicada 3301,2021,"Thriller, Action, Comedy",6.0,8.403,104,Alan Ritchson,Alan Ritchson,"Jack Kesy, Conor Leslie, Ron Funches","hacking, online hookup, online mobile game","Genius hacker Connor discovers Cicada 3301, an online treasure hunt that could be a recruiting tool for a secret society. Soon Conner, art-expert friend Avi, and secretive librarian Gwen are dashing from graffiti sites to ancient libraries to uncover real-world clues. But they must outrun aggressive NSA agents, also hot on the trail of Cicada, who want the glory for themselves.",119,en,US
Stowaway,2021,"Science Fiction, Drama, Thriller, Adventure",6.0,7.477,117,Joe Penna,Joe Penna,"Anna Kendrick, Toni Collette, Daniel Dae Kim","space travel, space, astronaut, space adventure",A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,545,en,"DE, GB, US"
Silent Night,2021,"Comedy, Science Fiction, Horror",6.0,7.444,92,Camille Griffin,,"Keira Knightley, Matthew Goode, Roman Griffin Davis","suicide, holiday, christmas party, pill, family dinner, end of the world, apocalypse, christmas horror, holiday season, christmas, calm, contemplating suicide","Nell, Simon, and their boy Art are ready to welcome friends and family for what promises to be a perfect Christmas gathering. Perfect except for one thing: everyone is going to die.",508,en,GB
Wrong Turn,2021,"Horror, Thriller",6.0,20.261,110,Mike P. Nelson,,"Charlotte Vega, Adain Bradley, Bill Sage","secret society, gore, forest, community, revenge, interracial relationship, slasher, backwoods, group of friends, mercy killing, virginia, reboot, appalachian trail, killers, abduction","Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",1168,en,"US, GB"
The Desperate Hour,2021,Thriller,5.982,7.773,84,Phillip Noyce,Chris Sparling,"Naomi Watts, Colton Gobbo, Sierra Maltby",school shooting,A woman desperately races to save her child after police place her hometown on lockdown due to an active shooter incident.,444,en,"US, CA"
Resident Evil: Welcome to Raccoon City,2021,"Action, Horror, Science Fiction",5.965,24.304,107,Johannes Roberts,Johannes Roberts,"Kaya Scodelario, Hannah John-Kamen, Robbie Amell","biological weapon, orphanage, dystopia, mutant, infection, zombie, mansion, police station, based on video game, reboot, ghost town, duringcreditsstinger, lockdown, 1990s, secret experiment, bitter, disheartening","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",2481,en,US
Redemption Day,2021,"Action, Romance, War",5.963,7.601,100,Hicham Hajji,Hicham Hajji,"Gary Dourdan, Serinda Swan, Andy García","terrorism, u.s. marine","When his wife is kidnapped by terrorists for ransom, veteran war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against powerful and dark forces.",257,en,US
Voyagers,2021,"Science Fiction, Thriller",5.953,7.811,108,Neil Burger,Neil Burger,"Tye Sheridan, Lily-Rose Depp, Fionn Whitehead","space travel, sexual tension, space, sexual behavior","With the future of the human race at stake, a group of young men and women -- bred for intelligence and obedience -- embark on an expedition to colonize a distant planet. When they uncover disturbing secrets about the mission, they defy their training and begin to explore their most primitive natures. As life on the ship descends into chaos, they soon become consumed by fear, lust and an insatiable hunger for power.",883,en,US
Spiral: From the Book of Saw,2021,"Horror, Mystery",5.9,10.497,93,Darren Lynn Bousman,Pete Goldfinger,"Chris Rock, Samuel L. Jackson, Max Minghella","sequel, murder, police corruption, survival horror, body count, procedural, father son relationship, mystery killings, murder of a policeman, death game","Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",2065,en,US
Midnight in the Switchgrass,2021,"Crime, Mystery, Thriller, Action",5.9,7.476,99,Randall Emmett,,"Megan Fox, Bruce Willis, Emile Hirsch","fbi, texas ranger, based on true story, serial killer, truck stop","FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a FDLE agent to put an end to the infamous 'Truck Stop Killer'.",426,en,US
13 Minutes,2021,"Action, Drama, Thriller",5.9,7.636,109,Lindsay Gossling,,"Trace Adkins, Yancey Arias, Thora Birch","rescue, pregnancy, tornado, natural disaster, destruction, lgbt, bad weather, gay theme","As a new day begins in the small American town of Minninnewah, the residents start their day as ordinary as the next. Mother Nature, however, has other plans for them. Inhabitants have just 13 minutes to seek shelter before the largest tornado on record ravages the town, leaving them struggling to protect their loved ones and fighting for their lives. Left to deal with the aftermath, four families must overcome their differences and find strength in each other in order to survive.",220,en,US
Awake,2021,"Drama, Science Fiction, Thriller",5.873,7.491,96,Mark Raso,Joseph Raso,"Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos","end of the world, apocalypse, sleep deprivation","After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",1079,en,US
No One Gets Out Alive,2021,"Horror, Mystery, Thriller",5.856,7.693,85,Santiago Menghini,,"Cristina Rodlo, Marc Menchaca, David Figlioli","immigrant, based on novel or book, haunted house, boarding house",An immigrant in search of the American dream is forced to take a room in a boarding house and soon finds herself in a nightmare from which she can't escape.,648,en,US
SAS: Red Notice,2021,"Drama, Action, Thriller",5.813,7.86,120,Magnus Martens,,"Sam Heughan, Ruby Rose, Andy Serkis",,"An off-duty SAS soldier, Tom Buckingham, must thwart a terror attack on a train running through the Channel Tunnel. As the action escalates on the train, events transpire in the corridors of power that may make the difference as to whether Buckingham and the civilian passengers make it out of the tunnel alive.",544,en,"US, CH, GB"
Mother/Android,2021,"Science Fiction, Thriller",5.8,7.493,111,Mattson Tomlin,Mattson Tomlin,"Chloë Grace Moretz, Algee Smith, Raúl Castillo","android, mother, artificial intelligence (a.i.), killer robot, dystopia, robot, pregnant woman, suspense","Georgia and her boyfriend Sam go on a treacherous journey to escape their country, which is caught in an unexpected war with artificial intelligence. Days away from the arrival of their first child, the couple must face No Man’s Land—a stronghold of the android uprising—in hopes of reaching safety before giving birth.",764,en,US
Coming Home in the Dark,2021,"Mystery, Thriller, Horror, Crime",5.713,7.518,93,James Ashcroft,Eli Kent,"Daniel Gillies, Erik Thomson, Miriama McDowell","gas station, hostage, orphanage, married couple, new zealand, road trip, rifle, revenge, murder, schoolteacher, abduction, bewildered",A school teacher is forced to confront a brutal act from his past when a pair of ruthless drifters takes him and his family on a nightmare road-trip.,188,en,NZ
The Colony,2021,"Science Fiction, Thriller",5.7,14.675,104,Tim Fehlbaum,Mariko Minoguchi,"Nora Arnezeder, Iain Glen, Sarah-Sofie Boussnina","dystopia, post-apocalyptic future, space travel, space, apocalypse, father daughter reunion, future earth, father daughter relationship","In the not-too-distant future: after a global catastrophe has wiped out nearly all of humanity on Earth, an elite astronaut from Space Colony Kepler must make a decision that will seal the fate of the people on both planets.",286,en,"CH, DE"
Fortress,2021,"Action, Thriller, Crime",5.7,7.643,100,James Cullen Bressack,Alan Horsnail,"Jesse Metcalfe, Bruce Willis, Chad Michael Murray",,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",339,en,US
The Resort,2021,Horror,5.6,7.442,75,Taylor Chien,Taylor Chien,"Bianca Haase, Brock O'Hurn, Michael Vlamis","helicopter, hawaii, haunting, waterfall, resort, security guard, tropical island, ghost, told in flashback","Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort in hopes of finding the infamous Half-Faced Girl. When they arrive, they soon learn you should be careful what you wish for.",259,en,US
Meteor,2021,"Science Fiction, Thriller",5.5,16.139,84,Brett Bentman,Brett Bentman,"Robert Keith, Olivia Nash, Thom Hallum",,"After a meteor collides into Earth, a lonely rancher and a lost young girl are on the run from vicious mercenaries.",98,en,US
Bliss,2021,"Science Fiction, Romance, Drama",5.5,7.531,103,Mike Cahill,,"Owen Wilson, Salma Hayek Pinault, Nesta Cooper","necklace, simulation, roller-skating, film in film, high school graduation, falling in love, divorce, anger, fired from the job, observatory, divorced man, carefree, daydreaming, desperate, office job, father daughter relationship, brother sister relationship, drawings, homeless woman, bar","A mind-bending love story following Greg who, after recently being divorced and then fired, meets the mysterious Isabel, a woman living on the streets and convinced that the polluted, broken world around them is just a computer simulation. Doubtful at first, Greg eventually discovers there may be some truth to Isabel’s wild conspiracy.",615,en,US
The Misfits,2021,"Action, Thriller",5.463,7.615,94,Renny Harlin,Kurt Wimmer,"Pierce Brosnan, Tim Roth, Nick Cannon","gold, middle east, heist, prison break, amused","After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",452,en,US
Die in a Gunfight,2021,"Action, Comedy, Romance",5.4,7.508,92,Collin Schiffli,,"Diego Boneta, Alexandra Daddario, Travis Fimmel",,"Mary and Ben are the star-crossed black sheep of two powerful families engaged in a centuries-long feud. When the pair reignite a romance after many years apart, their forbidden love draws a motley assortment of schemers and killers into their orbit, and as fists and bullets fly, it becomes clear that violent delights will have violent ends.",133,en,US
Apex,2021,"Action, Thriller, Science Fiction",5.2,8.057,108,Edward Drake,,"Neal McDonough, Bruce Willis, Corey Large","prisoner, hologram, hunting human beings, decapitation, hunting, land mine, decapitated head, near future, explosions, death game","Ex-cop Thomas Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",575,en,US
Risen,2021,"Science Fiction, Drama, Thriller",5.1,7.505,109,Eddie Arya,Eddie Arya,"Nicole Schalmo, Jack Campbell, Caroline McQuade","small town, meteorite, mass extinction, alien contact","Disaster unfolds when a meteor strikes a small town, turning the environment uninhabitable and killing everything in the surrounding area. Exobiologist Lauren Stone is called to find answers to the unearthly event. As she begins to uncover the truth, imminent danger awakens and it becomes a race against time to save mankind.",155,en,"AU, CA, US, JP"
Deadly Illusions,2021,"Thriller, Drama",5.0,7.57,114,Anna Elizabeth James,Anna Elizabeth James,"Kristin Davis, Dermot Mulroney, Shanola Hampton",,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",325,en,US
Stealing Lust,2021,Romance,5.0,14.196,90,Hank Hoffman,,"Lena Anderson, Ryan Driller, Bella Elise Rose",,"For confident millennial Katie, three days of angry, sexy roommates, a cheating girlfriend and a lemonade stand are no problem at all.",1,en,US
Settlers,2021,"Science Fiction, Thriller, Drama",4.938,7.889,104,Wyatt Rockefeller,Wyatt Rockefeller,"Sofia Boutella, Ismael Cruz Cordova, Brooklynn Prince","robot, mars","Remmy and her parents, refugees from Earth, have found peace on the Martian outskirts until strangers appear in the hills beyond their farm. Told as a triptych, the film follows Remmy as she struggles to survive in an uneasy landscape.",136,en,GB
Doors,2021,Science Fiction,4.9,7.664,84,Saman Kesh,Saman Kesh,"Josh Peck, Wilson Bethel, Lina Esco","portal, anthology","Without warning, millions of mysterious alien “doors” suddenly appear around the globe. In a rush to determine the reason for their arrival, mankind must work together to understand the purpose of these cosmic anomalies.",169,en,US
Home Sweet Home Alone,2021,"Family, Comedy, Crime",4.891,8.642,93,Dan Mazer,,"Ellie Kemper, Rob Delaney, Archie Yates","holiday, home alone, christmas spirit, christmas","After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",637,en,US
