Title,Year,Genres,Rating,Runtime,Director,Writer,Actors,Plot,Language,Country
The Big Wedding,2013,Comedy,5.86,90,Justin Zackham,,"Robert De Niro, Diane Keaton, Ben Barnes","To the amusement of their adult children and friends, long-divorced couple Don and Ellie Griffin are forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative Catholic biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",en,US
Death Race: Inferno,2013,"Action, Science Fiction, Thriller",5.834,104,Roel Reiné,,"Luke Goss, Ving Rhames, Danny Trejo","Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",en,US
R.I.P.D.,2013,"Fantasy, Action, Comedy",5.83,96,Robert Schwentke,,"Jeff Bridges, Ryan Reynolds, Kevin Bacon",A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,en,US
21 & Over,2013,Comedy,5.829,93,Jon Lucas,,"Skylar Astin, Justin Chon, Miles Teller","Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",en,US
Only God Forgives,2013,"Drama, Thriller, Crime",5.8,90,Nicolas Winding Refn,Nicolas Winding Refn,"Ryan Gosling, Kristin Scott Thomas, Vithaya Pansringarm","Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death.",en,"DK, US"
Jack the Giant Slayer,2013,"Fantasy, Action, Adventure, Drama",5.8,114,Bryan Singer,,"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor","The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",en,US
The Haunting in Connecticut 2: Ghosts of Georgia,2013,"Horror, Drama, Thriller",5.8,101,Tom Elkins,,"Chad Michael Murray, Katee Sackhoff, Abigail Spencer","A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in its path.",en,US
Very Good Girls,2013,Drama,5.8,91,Naomi Foner,Naomi Foner,"Dakota Fanning, Elizabeth Olsen, Boyd Holbrook","Two New York City girls make a pact to lose their virginity during their first summer out of high school. When they both fall for the same street artist, the friends find their connection tested for the first time.",en,US
The To Do List,2013,"Comedy, Romance",5.782,104,Maggie Carey,,"Aubrey Plaza, Johnny Simmons, Bill Hader","Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",en,US
Life of Crime,2013,"Comedy, Crime",5.729,94,Daniel Schechter,,"Jennifer Aniston, John Hawkes, Yasiin Bey",Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,en,US
Paranoia,2013,"Drama, Thriller",5.724,106,Robert Luketic,,"Liam Hemsworth, Harrison Ford, Gary Oldman","An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price—he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.",en,"FR, IN, US"
The Incredible Burt Wonderstone,2013,Comedy,5.7,100,Don Scardino,,"Steve Carell, Steve Buscemi, Olivia Wilde","After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",en,US
Penthouse North,2013,"Thriller, Drama",5.7,85,Joseph Ruben,,"Michael Keaton, Michelle Monaghan, Andrew W. Walker","A reclusive, blind photojournalist lives quietly in a New York penthouse with her boyfriend, until a smooth but sadistic criminal looking for a hidden fortune enters her life.",en,US
The Green Inferno,2013,"Adventure, Horror",5.7,100,Eli Roth,,"Lorenza Izzo, Ariel Levy, Sky Ferreira","A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",en,"CA, US"
Bounty Killer,2013,"Action, Science Fiction",5.7,93,Henry Saine,Henry Saine,"Christian Pitre, Mindy Robinson, Kristanna Loken","It’s been 20 years since the corporations took over the world’s governments. Their thirst for power and profits led to the Corporate Wars, a fierce global battle that laid waste to society as we know it. Born from the ash, the Council of Nine rose as a new law and order for this dark age. To avenge the corporations’ reckless destruction, the Council issues death warrants for all white collar criminals. Their hunters—the bounty killer. From amateur savage to graceful assassin, the bounty killers now compete for body count, fame and a fat stack of cash. They’re ending the plague of corporate greed and providing the survivors of the apocalypse with retribution. These are the new heroes. This is the age of the BOUNTY KILLER.",en,US
The Smurfs 2,2013,"Fantasy, Family, Comedy, Animation",5.7,105,Raja Gosnell,,"Hank Azaria, Neil Patrick Harris, Jayma Mays","The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",en,US
Pawn Shop Chronicles,2013,"Action, Comedy",5.7,107,Wayne Kramer,Adam Minarovich,"Paul Walker, Elijah Wood, Norman Reedus","The stories of a missing wife, a couple of meth heads and an Elvis impersonator are connected by the items found in a small town's pawn shop.",en,US
Runner Runner,2013,"Crime, Thriller, Drama",5.642,88,Brad Furman,Brian Koppelman,"Justin Timberlake, Ben Affleck, Gemma Arterton","When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",en,US
G.I. Joe: Retaliation,2013,"Action, Science Fiction, Adventure",5.629,110,Jon M. Chu,Paul Wernick,"Dwayne Johnson, Bruce Willis, Jonathan Pryce","Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",en,US
The Adventurer: The Curse of the Midas Box,2013,"Fantasy, Adventure, Family",5.6,99,Jonathan Newman,Christian Taylor,"Aneurin Barnard, Michael Sheen, Lena Headey","Seventeen-year-old Mariah Mundi's life is turned upside down when his parents vanish and his younger brother is kidnapped. Following a trail of clues to the darkly majestic Prince Regent Hotel, Mariah discovers a hidden realm of child-stealing monsters, deadly secrets and a long-lost artefact that grants limitless wealth—but also devastating supernatural power. With the fate of his world, and his family at stake, Mariah will risk everything to unravel the Curse of the Midas Box.",en,"US, GB"
Machete Kills,2013,"Action, Crime, Thriller",5.6,107,Robert Rodriguez,,"Danny Trejo, Mel Gibson, Demián Bichir",Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,en,US
The Haunting of Helena,2013,"Horror, Thriller",5.574,87,Christian Bisceglia,Christian Bisceglia,"Harriet MacMasters-Green, Sabrina Jolie Perez, Jarreth J. Merz","After a divorce, Sophia moves to the south of Italy with her daughter, Helena. Their new home, an apartment within an austere building of the fascist age, is a chance for them to start a new life. But inside an old storage room hides a mysterious closet and a buried secret. After the loss of Helena’s first baby tooth, a chilling obsession begins and an apparition haunts her sleep...",en,US
The Look of Love,2013,"Comedy, Drama",5.572,105,Michael Winterbottom,,"Steve Coogan, Anna Friel, Imogen Poots","Paul Raymond builds a porn, entertainment and real estate empire that makes him the wealthiest man in Britain, but drugs doom his beloved daughter, Debbie.",en,"US, GB"
The Lords of Salem,2013,"Horror, Thriller",5.5,101,Rob Zombie,Rob Zombie,"Sheri Moon Zombie, Bruce Davison, Jeff Daniel Phillips","Heidi, a radio DJ, is sent a box containing a record - a ""gift from the Lords"". The sounds within the grooves trigger flashbacks of her town's violent past. Is Heidi going mad, or are the Lords back to take revenge on Salem, Massachusetts?",en,US
I Give It a Year,2013,"Comedy, Romance",5.5,97,Dan Mazer,,"Rose Byrne, Rafe Spall, Simon Baker","After a quick courtship, two lovers hastily decide to tie the knot. As their first year of marriage unfolds, temptation and incompatibility put their relationship in jeopardy.",en,"US, FR, GB"
Texas Chainsaw 3D,2013,"Horror, Thriller",5.5,92,John Luessenhop,,"Alexandra Daddario, Dan Yeager, Trey Songz","A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",en,US
The Numbers Station,2013,"Action, Thriller",5.5,90,Kasper Barfoed,,"John Cusack, Malin Åkerman, Hannah Murray","When the moral values of a longtime wetwork black ops agent is tested during his last operation, he receives an unfavorable psych evaluation. Now he is given a break and a seemingly uncomplicated assignment of simply protecting the security of a young female code announcer, code resources and remote station they are assigned to. After an ambush and one phone call later, it becomes a complicated fight for their survival.",en,"US, GB"
The Last Days on Mars,2013,"Science Fiction, Thriller, Horror",5.471,98,Ruairi Robinson,,"Liev Schreiber, Elias Koteas, Romola Garai","On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claim all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.",en,"GB, IE"
The Bling Ring,2013,"Drama, Crime",5.424,90,Sofia Coppola,Sofia Coppola,"Katie Chang, Emma Watson, Taissa Farmiga","Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track celebrities' whereabouts in order to rob their homes.",en,US
Another Me,2013,"Thriller, Mystery, Horror, Drama",5.4,86,Isabel Coixet,,"Sophie Turner, Claire Forlani, Rhys Ifans",A teenager finds her perfect life upended when she's stalked by a mysterious doppelganger who has her eyes set on assuming her identity.,en,"ES, GB"
Contracted,2013,"Horror, Thriller",5.4,84,Eric England,Eric England,"Najarra Townsend, Caroline Williams, Katie Stegeman",A young woman contracts what she believes to be an STD—but it ends up being a far worse disease.,en,US
Vehicle 19,2013,"Thriller, Action",5.4,85,Mukunda Michael Dewil,Mukunda Michael Dewil,"Paul Walker, Naima McLean, Gys de Villiers","A parolee becomes the target of a massive police manhunt after inadvertently picking up a rental car with a female whistleblower tied up in the trunk. Now, as the police attempt to silence the woman before she can testify about the city's rampant corruption, the ex-con who just regained his freedom must defend her life, and clear his own name.",en,US
The Colony,2013,"Action, Science Fiction, Thriller",5.4,95,Jeff Renfroe,,"Kevin Zegers, Laurence Fishburne, Bill Paxton","Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.",en,"CA, US"
Cottage Country,2013,"Action, Comedy, Crime, Romance, Thriller, Horror",5.394,91,Peter Wellington,Jeremy Boxen,"Malin Åkerman, Tyler Labine, Dan Petronijevic","When Todd takes his girlfriend Cammie up to the family cottage for a reclusive proposal, the last thing he expected to be doing was dealing with was his slacker brother and his hippie girlfriend.  But in this comedy of errors, Todd and Cammie, have to deal with his accidentally murdered brother in order to live happily ever after.",en,"CA, US"
Empire State,2013,"Action, Drama",5.394,94,Dito Montiel,Adam Mazer,"Liam Hemsworth, Dwayne Johnson, Emma Roberts","After failing to get into the police academy, Chris Potamitis settles for a security guard job with an armoured truck company. After he makes the mistake of mentioning the company's lax security to his best friend, He's unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored on their premises—resulting in the largest cash heist in U.S.history.",en,US
A Good Day to Die Hard,2013,"Action, Thriller",5.328,98,John Moore,,"Bruce Willis, Jai Courtney, Sebastian Koch","Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",en,"GB, US, HU"
The Counselor,2013,"Thriller, Crime, Drama",5.3,117,Ridley Scott,Cormac McCarthy,"Michael Fassbender, Penélope Cruz, Cameron Diaz",A lawyer finds himself in far over his head when he attempts to get involved in drug trafficking.,en,US
Nurse 3-D,2013,"Horror, Thriller",5.3,84,Douglas Aarniokoski,,"Paz de la Huerta, Katrina Bowden, Judd Nelson","Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",en,US
Spring Breakers,2013,"Drama, Crime",5.229,94,Harmony Korine,Harmony Korine,"Ashley Benson, Vanessa Hudgens, James Franco","After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",en,US
After Earth,2013,"Science Fiction, Action, Adventure",5.2,100,M. Night Shyamalan,,"Jaden Smith, Will Smith, Sophie Okonedo","One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",en,US
Are You Here,2013,Comedy,5.2,114,Matthew Weiner,Matthew Weiner,"Owen Wilson, Zach Galifianakis, Amy Poehler","When Steve Dallas, a womanizing local weatherman, hears that his off-the-grid best friend Ben Baker has lost his estranged father, the two return to Ben's childhood home. Once there, they discover Ben has inherited the family fortune, and the ill-equipped duo must battle Ben's formidable sister and deal with his father's gorgeous 25-year old widow.",en,US
Getaway,2013,"Action, Crime",5.1,90,Courtney Solomon,Sean Finegan,"Ethan Hawke, Selena Gomez, Jon Voight","Former race car driver Brent Magna is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",en,US
Dead in Tombstone,2013,"Western, Action, Fantasy, Horror, Drama",5.0,100,Roel Reiné,Brendan Cowles,"Danny Trejo, Mickey Rourke, Anthony Michael Hall","An outlaw named Guerrero Hernandez is shot in the back and killed whilst attempting to free his half-brother from a small-town prison. Making a deal with the devil, Hernandez returns from the dead to take his revenge.",en,US
The ABCs of Death,2013,Horror,4.9,129,Hélène Cattet,Yudai Yamaguchi,"Ingrid Bolsø Berdal, Erik Audé, Iván González","An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death.",en,US
Scary Movie 5,2013,Comedy,4.8,88,Malcolm D. Lee,Pat Proft,"Ashley Tisdale, Simon Rex, Charlie Sheen","Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",en,US
The Last Exorcism Part II,2013,"Horror, Thriller",4.6,88,Ed Gass-Donnelly,Damien Chazelle,"Ashley Bell, Julia Garner, Andrew Sensenig","As Nell Sweetzer tries to build a new life, the evil force that once possessed her returns with an even more horrific plan.",en,US
Movie 43,2013,Comedy,4.6,94,Steven Brill,Will Carlough,"Hugh Jackman, Kate Winslet, Liev Schreiber",A series of interconnected short films are the backdrop for a maniac screenwriter who pitches insane storylines featuring some of Hollywood's biggest and brightest.,en,US
The Canyons,2013,"Thriller, Drama",4.4,99,Paul Schrader,Bret Easton Ellis,"Lindsay Lohan, James Deen, Nolan Gerard Funk","The discovery of an illicit love affair leads two young Angelenos on a violent, sexually charged tour through the dark side of human nature.",en,US
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013,Comedy,4.067,80,Craig Moss,Craig Moss,"Kathryn Fiore, Flip Schultz, Olivia Alexander","After a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of The Artist during his exorcism.",en,US
Real Gangsters,2013,"Drama, Crime",2.8,88,Frank D'Angelo,,"Robert Loggia, John Savage, Steven Bauer","Real Gangsters tells the story of the Lo Giacamo family, one of the most successful crime syndicates in New York City. Run by cousins Vincent Lo Giacamo and Jack Lo Giacamo, Real Gangsters shows how these two men maintain control of their dangerous extended family and volatile business ventures by very different means.",en,US
