Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Ride Along 2,2016,"Action, Comedy",6.254,8.495,102,Tim Story,Phil Hay,"Kevin Hart, Ice Cube, Olivia Munn","police, family relationships, sequel, police officer, misadventure, buddy film","As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",1690,en,US
Criminal,2016,"Action, Crime, Science Fiction",6.204,8.4,113,Ariel Vromen,Douglas S. Cook,"Ryan Reynolds, Kevin Costner, Gary Oldman","mission, central intelligence agency (cia), robbery, prisoner, undercover, london underground, memory, terrorism, brutality, convict, interrogation, implant, manhunt","CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III.",1754,en,"US, GB"
Midnight Special,2016,"Adventure, Drama, Science Fiction",6.2,7.293,112,Jeff Nichols,,"Michael Shannon, Jaeden Martell, Joel Edgerton","helicopter, government, chase, parent child relationship, gas station, hostage, fbi, texas, motel, ranch, meteor, on the run, shootout, military, religious cult, child kidnapping, goggles",A father and son go on the run after the dad learns his child possesses special powers.,1901,en,US
Pride and Prejudice and Zombies,2016,"Romance, Horror, Comedy, Thriller",6.2,8.579,108,Burr Steers,,"Lily James, Sam Riley, Jack Huston","based on novel or book, dystopia, shaolin, prejudice, zombie, pride, gold digger, 19th century, georgian or regency era, somber, parson, mashup, amused, antagonistic","A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",2184,en,"US, GB"
Risen,2016,"Action, Adventure, Drama, Fantasy",6.2,7.454,107,Kevin Reynolds,,"Joseph Fiennes, Peter Firth, Cliff Curtis","based on novel or book, faith, christianity, crucifixion, jerusalem, apostle, bible, resurrection, easter, judaism, religion","Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",836,en,US
Jarhead 3: The Siege,2016,"War, Action, Drama",6.2,7.63,95,William Kaufman,Michael D. Weiss,"Scott Adkins, Sasha Jackson, Tom Ainsley","u.s. marine, jarheads","Corporal Evan Albright joined the elite Marine Corps Security Guards to save the world and see some action-not necessarily in that order. But his first assignment, protecting a U. S. Embassy in a seemingly safe Middle Eastern capitol, relegates his unit to wrangling ""gate groupies"" protesting outside the compound and honing their marksmanship by playing video games. So Albright and his team are caught off guard when well-armed and well-trained militants launch a surprise attack aimed at killing an informant in the embassy. Heavily out-gunned, they will have to muster all the courage and fire power they can as their once routine assignment spirals into all-out war.",233,en,US
The Angry Birds Movie,2016,"Animation, Adventure, Comedy, Family",6.2,11.533,97,Clay Kaytis,,"Jason Sudeikis, Josh Gad, Danny McBride","island, pig, villain, rivalry, based on video game, creature feature, duringcreditsstinger, anger management, animal kingdom, bird, creature comedy, action","An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",3699,en,US
London Has Fallen,2016,"Action, Thriller",6.2,15.656,99,Babak Najafi,,"Gerard Butler, Aaron Eckhart, Angela Bassett","london, england, usa president, terrorism, political assassination, terrorist attack","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",4760,en,US
Blood Father,2016,"Action, Thriller, Drama",6.178,7.462,88,Jean-François Richet,,"Mel Gibson, Erin Moriarty, William H. Macy","drug dealer, trailer park, parent child relationship, on the run, teenage girl, desert, family reunion, alcoholic, ex-con, tattoo artist, mexican cartel, biker gang",An ex-con reunites with his estranged wayward 16-year old daughter to protect her from drug dealers who are trying to kill her.,1538,en,US
The Belko Experiment,2016,"Horror, Thriller",6.144,9.38,89,Greg McLean,James Gunn,"John Gallagher Jr., Tony Goldwyn, Adria Arjona","experiment, office, dark comedy, murder, american, security guard, locked in, elevator, deadly game",A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,1497,en,US
Ouija: Origin of Evil,2016,Horror,6.133,11.291,99,Mike Flanagan,Mike Flanagan,"Annalise Basso, Elizabeth Reaser, Lulu Wilson","supernatural, possession, prequel, spirit, aftercreditsstinger, 1960s","In 1967 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",2481,en,US
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,"Action, Adventure, Drama",6.111,7.977,103,Yuen Woo-Ping,John Fusco,"Donnie Yen Chi-Tan, Michelle Yeoh, Jason Scott Lee","martial arts, kung fu, based on novel or book, sword, warlord, sequel, 18th century, wuxia, female warrior","A story of lost love, young love, a legendary sword and one last opportunity at redemption.",646,en,US
Ice Age: Collision Course,2016,"Adventure, Animation, Family, Comedy, Science Fiction",6.1,15.803,95,Mike Thurmeier,,"Ray Romano, John Leguizamo, Denis Leary","fire, fireworks, mammoth, sequel, prehistory, singing, critically bashed, cavemen, meteor crash","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",4590,en,US
Love & Friendship,2016,"Drama, Romance, Comedy",6.1,7.56,94,Whit Stillman,Whit Stillman,"Kate Beckinsale, Xavier Samuel, Morfydd Clark","friendship, 18th century","From Jane Austen’s novella, the beautiful and cunning Lady Susan Vernon visits the estate of her in-laws to wait out colorful rumors of her dalliances and to find husbands for herself and her daughter. Two young men, handsome Reginald DeCourcy and wealthy Sir James Martin, severely complicate her plans.",544,en,IE
ARQ,2016,"Science Fiction, Thriller",6.1,7.346,88,Tony Elliott,Tony Elliott,"Robbie Amell, Rachael Taylor, Gray Powell","post-apocalyptic future, time travel, deception, time loop, struggle for survival, paranoid, corporate espionage, mysterious events",Two old friends living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.,1185,en,US
God's Not Dead 2,2016,Drama,6.1,7.301,121,Harold Cronk,Chuck Konzelman,"Jesse Metcalfe, Robin Givens, Melissa Joan Hart","high school, faith, prayer, christianity, pastor, protest, lawsuit, teacher, religion, school, evangelical christianity, courtroom, courtroom drama, religious persecution, legal drama, christian film, christian, religious freedom, independent film","When a high school teacher is asked a question in class about Jesus, her reasoned response lands her in deep trouble and could expel God from the public square once and for all.",406,en,US
Keeping Up with the Joneses,2016,"Action, Comedy",6.1,7.43,105,Greg Mottola,,"Jon Hamm, Isla Fisher, Zach Galifianakis","spy, suburb, new neighbor, neighborhood",An ordinary suburban couple finds it’s not easy keeping up with the Joneses – their impossibly gorgeous and ultra-sophisticated new neighbors – especially when they discover that Mr. and Mrs. “Jones” are covert operatives.,2036,en,US
Fallen,2016,"Drama, Fantasy, Romance",6.1,7.783,91,Scott Hicks,,"Addison Timlin, Jeremy Irvine, Juliet Aubrey","based on novel or book, fallen angel, reform school, based on young adult novel","Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",1602,en,US
Inferno,2016,"Mystery, Thriller, Action",6.1,8.502,121,Ron Howard,,"Tom Hanks, Felicity Jones, Omar Sy","amnesia, based on novel or book, italy, europe, sequel, murder, conspiracy, religion, church, virus, symbology","After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",6284,en,US
Hounds of Love,2016,"Crime, Drama, Horror",6.1,7.538,108,Ben Young,Ben Young,"Ashleigh Cummings, Emma Booth, Stephen Curry","rape, kidnapping, murder, serial killer, teenage girl, psychological thriller, sexual torture, killing a dog, perth, australia, abduction","When Vicki Maloney is randomly abducted from a suburban street by a disturbed couple, she soon observes the dynamic between her captors and quickly realises she must drive a wedge between them if she is to survive.",346,en,AU
Hard Target 2,2016,"Action, Thriller",6.1,7.547,104,Roel Reiné,Matt Harvey,"Scott Adkins, Rhona Mitra, Robert Knepper","hunting human beings, sequel, mixed martial arts (mma), jungle, retired, human prey, union of myanmar (burma)","Forced into a deadly cat-and-mouse game, a disgraced mixed martial arts fighter is hunted through the jungles of Southeast Asia.",258,en,US
Allegiant,2016,"Adventure, Science Fiction, Action, Mystery",6.1,12.029,120,Robert Schwentke,,"Shailene Woodley, Theo James, Miles Teller","based on novel or book, revolution, dystopia, sequel, based on young adult novel",Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,6661,en,"CA, US"
Mike and Dave Need Wedding Dates,2016,Comedy,6.1,7.256,98,Jake Szymanski,Brendan O'Brien,"Zac Efron, Adam Devine, Anna Kendrick","hawaii, wedding, wedding date, satirical, joyous, ambiguous, amused, antagonistic, disheartening, dubious, sarcastic","Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",2484,en,US
Monster Trucks,2016,"Action, Comedy, Science Fiction",6.091,8.495,104,Chris Wedge,,"Lucas Till, Jane Levy, Amy Ryan","small town, monster, pickup truck, live action and animation, monster truck","Tripp is a high school senior with a knack for building trucks who makes an incredible discovery - a gas-guzzling creature named Creech. To protect his mischievous new friend, Tripp hides Creech under the hood of his latest creation, turning it into a real-life super-powered Monster Truck. Together, this unlikely duo with a shared taste for speed team up on a wild and unforgettable journey to reunite Creech with his family.",860,en,US
Billy Lynn's Long Halftime Walk,2016,"Drama, War",6.028,7.609,113,Ang Lee,,"Joe Alwyn, Kristen Stewart, Chris Tucker","post-traumatic stress disorder (ptsd), based on novel or book, war veteran, american football, thanksgiving, cheerleader, soldier, iraq war, producer, effects from the past",19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad – contrasting the realities of war with America's perceptions.,566,en,US
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"Action, Adventure, Comedy, Family, Science Fiction",6.025,16.022,112,Dave Green,André Nemec,"Pete Ploszek, Alan Ritchson, Jeremy Howard","sibling relationship, turtle, based on comic, sequel, ninja, rat, bebop and rocksteady","After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",3555,en,US
The Void,2016,"Mystery, Horror, Science Fiction",6.0,7.56,90,Steven Kostanski,Steven Kostanski,"Aaron Poole, Kathleen Munroe, Art Hindle","nurse, mutation, mutant, morgue, murder, hospital, another dimension, doctor, pregnant woman, disturbed, cosmic horror, ax, absurd, baffled, bewildered","In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",1274,en,CA
Our Kind of Traitor,2016,Thriller,6.0,7.241,108,Susanna White,Hossein Amini,"Ewan McGregor, Stellan Skarsgård, Damian Lewis","based on novel or book, woman director, antigua","A young Oxford academic and his attorney girlfriend holiday in Morocco. They bump into a Russian millionaire who owns a peninsula and a diamond watch. He wants a game of tennis. What else he wants propels the lovers on a tortuous journey to the City of London and its unholy alliance with Britain's intelligence establishment, to Paris and the Alps.",555,en,GB
My Big Fat Greek Wedding 2,2016,"Romance, Comedy",6.0,7.339,94,Kirk Jones,Nia Vardalos,"Nia Vardalos, John Corbett, Elena Kampouris","married couple, greece, greek, sequel, wedding, family problems, meddling parents, close-knit family","The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",1010,en,US
Mother's Day,2016,"Comedy, Drama, Romance",6.0,7.242,118,Garry Marshall,Lily Hollander,"Jennifer Aniston, Julia Roberts, Kate Hudson","holiday, female friendship, remarriage, interracial marriage, single mother, divorcee, widower, single father, biological mother, parents, ex-husband ex-wife relationship, boyfriend girlfriend relationship, mother's day, motherhood, difficult parents, death of wife, outtakes, atlanta, georgia, intersecting lives, mother daughter relationship, sister sister relationship, loss of mother, relationships, children, birth mother, lesbian couple, surprise visit","Sandy is a stressed-out, single mom who learns that her ex-husband is marrying a younger woman. Her friend Jesse's parents don't know that she has a family or that  her sister, Gabi is married to a woman. Jesse's friend, Kristin, is juggling motherhood of a toddler, a patient boyfriend who keeps proposing, and searching for her biological mother. Bradley is a widower who's trying to raise two daughters on his own, while Miranda is too busy with her career to worry about children. When their respective problems intersect and start coming to a head, the Mother's Day holiday takes on a special meaning for all.",1271,en,US
Siren,2016,"Horror, Mystery, Thriller",6.0,7.165,82,Gregg Bishop,Ben Collins,"Chase Williamson, Justin Welborn, Hannah Fierman","creature feature, siren, bachelor party",A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities.,269,en,US
Mechanic: Resurrection,2016,"Action, Crime, Thriller",6.0,14.15,98,Dennis Gansel,,"Jason Statham, Jessica Alba, Tommy Lee Jones","assassin, sequel, murder, mechanic, killer, around the world","Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.",3397,en,US
Triple 9,2016,"Action, Crime, Adventure, Thriller",6.0,7.665,115,John Hillcoat,Matt Cook,"Casey Affleck, Chiwetel Ejiofor, Anthony Mackie","bomb, bratva (russian mafia), detective, assault rifle, ghetto, cocaine, strip club, heist, murder, betrayal, bag of money, dirty cop, bank robbery, death of brother, atlanta, georgia",A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,2149,en,US
The Great Wall,2016,"Action, Adventure, Fantasy",6.0,13.941,103,Zhang Yimou,,"Matt Damon, Jing Tian, Willem Dafoe","monster, china, archer, female soldier, historical fiction, explosion, period drama, british soldier, great wall of china, 15th century, female general, war",European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,5184,en,US
Jack Reacher: Never Go Back,2016,"Action, Thriller",5.995,18.484,118,Edward Zwick,,"Tom Cruise, Cobie Smulders, Danika Yarosh","based on novel or book, homicide, falsely accused, opium, new orleans, louisiana, sequel, false accusations, hdd","Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers.",4935,en,US
Batman v Superman: Dawn of Justice,2016,"Action, Adventure, Fantasy",5.975,23.727,152,Zack Snyder,,"Ben Affleck, Henry Cavill, Jesse Eisenberg","superhero, based on comic, revenge, vigilante, leading man, super power, dc extended universe (dceu), man vs man, leading men, hero vs hero","Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",18118,en,US
The Boy,2016,"Horror, Mystery, Thriller",5.959,7.841,98,William Brent Bell,Stacey Menear,"Lauren Cohan, Rupert Evans, James Russell","mask, suicide, fire, england, loss of loved one, shower, country house, nanny, murder, mansion, doll, burn victim, secret passageway, broken mirror","A young American woman takes a job as a nanny in a remote English village, soon discovering that the family's eight-year-old son is a life-sized doll that comes with a list of strict rules.",3771,en,US
The 5th Wave,2016,"Science Fiction, Adventure, Action",5.942,13.636,112,J Blakeson,,"Chloë Grace Moretz, Nick Robinson, Ron Livingston","based on novel or book, dystopia, alien, alien invasion, human subjugation, environmental disaster, based on young adult novel",16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,5782,en,US
"Hail, Caesar!",2016,"Comedy, Crime, Mystery",5.923,8.018,106,Joel Coen,Joel Coen,"Josh Brolin, George Clooney, Alden Ehrenreich","journalist, ransom, cat, kidnapping, ancient rome, film in film, disappearance, hollywood, whodunit, period drama, filmmaking, movie star, 1950s, old hollywood","When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.",3793,en,US
Underworld: Blood Wars,2016,"Fantasy, Action, Thriller",5.9,15.385,91,Anna Foerster,,"Kate Beckinsale, Theo James, Tobias Menzies","martial arts, sword, vampire, hybrid, ambition, sequel, betrayal, conspiracy, werewolf, gothic, uzi, dark fantasy, woman director, urban gothic, assertive, ominous","Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",3701,en,US
Grimsby,2016,"Action, Comedy",5.9,7.538,83,Louis Leterrier,,"Sacha Baron Cohen, Mark Strong, Isla Fisher","sibling relationship, gun, spy, vulgar, hooligan, vulgarity, football (soccer), aftercreditsstinger","Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",2313,en,"US, GB"
The Legend of Tarzan,2016,"Fantasy, Action, Adventure",5.9,11.19,109,David Yates,John Collee,"Alexander Skarsgård, Christoph Waltz, Samuel L. Jackson","africa, animal attack, feral child, tarzan, jungle","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",6255,en,US
Dirty Grandpa,2016,Comedy,5.9,9.04,102,Dan Mazer,,"Robert De Niro, Zac Efron, Aubrey Plaza","funeral, golf, grandfather, road trip, crude humor, retired, pervert, army general, spring break, law firm, fiancé fiancée relationship, sex comedy, mini cooper, engaged couple, death of wife, imminent wedding, malicious, moving, grandfather grandson relationship, corporate lawyer, death of grandmother, boca raton, florida, amused, ridiculous","Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",4399,en,US
Suicide Squad,2016,"Action, Adventure, Fantasy",5.9,13.881,122,David Ayer,David Ayer,"Will Smith, Jared Leto, Margot Robbie","secret mission, superhero, anti hero, villain, supervillain, dc extended universe (dceu)","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",21269,en,US
USS Indianapolis: Men of Courage,2016,"Action, War",5.882,8.096,128,Mario Van Peebles,Richard Rionda Del Castro,"Nicolas Cage, Tom Sizemore, Matt Lanter","world war ii, based on true story, 1940s","The harrowing true story of the crew of the USS Indianapolis, who were stranded in the Philippine Sea for five days after delivering the atomic weapons that would eventually end WWII. As they awaited rescue, they endured extreme thirst, hunger, and relentless shark attacks.",612,en,US
Daylight's End,2016,"Action, Horror, Science Fiction",5.856,7.344,120,William Kaufman,Chad Law,"Johnny Strong, Lance Henriksen, Louis Mandylor",plague,"Years after a mysterious plague has devastated the planet and turned most of humanity into blood-hungry creatures, a rogue drifter on a vengeful hunt stumbles across a band of survivors in an abandoned police station and reluctantly agrees to try to help them defend themselves and escape to the sanctuary they so desperately need.",170,en,US
Edge of Winter,2016,"Drama, Thriller",5.829,7.188,89,Rob Connolly,Kyle Mann,"Joel Kinnaman, Tom Holland, Rachelle Lefevre","parent child relationship, winter, shotgun, stranded, psychological thriller, ontario, canada","When two brothers are stranded by a brutal winter storm with an unpredictable father they barely know, the boys begin to suspect their supposed protector may be their biggest threat.",173,en,"CA, US"
Morgan,2016,"Horror, Science Fiction, Thriller",5.802,7.693,92,Luke Scott,Seth W. Owen,"Kate Mara, Anya Taylor-Joy, Toby Jones","future, artificial intelligence (a.i.), robot",A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,1493,en,"GB, US"
Trespass Against Us,2016,"Action, Crime, Drama",5.8,7.204,99,Adam Smith,Alastair Siddons,"Michael Fassbender, Brendan Gleeson, Lyndsey Marshal","parent child relationship, gangster, poacher, family, crime family","Three generations of the rowdy Cutler family live as outlaws in some of Britain's richest countryside – hunting hares, ram-raiding stately homes, and taunting the police. Struggling to retain a way of life fast becoming extinct, Chad Cutler ends up caught between his father's archaic principles and trying to do right by his kids, whilst the full force of the law is finally catching up with him.",327,en,GB
Nine Lives,2016,"Fantasy, Comedy, Family",5.8,7.574,87,Barry Sonnenfeld,Daniel Antoniazzi,"Kevin Spacey, Jennifer Garner, Robbie Amell","cat, transformation, turns into animal, pets, sky scraper, body switch",A stuffy businessman finds himself trapped inside the body of his family's cat.,1073,en,"CN, FR, CA"
Paris Can Wait,2016,"Comedy, Drama, Romance",5.8,6.726,92,Eleanor Coppola,Eleanor Coppola,"Diane Lane, Arnaud Viard, Alec Baldwin","france, paris, france, love, travel, husband, woman director","Anne is at a crossroads in her life. Long married to a successful, driven but inattentive movie producer, she unexpectedly finds herself taking a car trip from Cannes to Paris with Jacques, a business associate of her husband. What should be a seven-hour drive turns into a carefree two-day adventure replete with diversions involving picturesque sights, fine food and wine, humor, wisdom and romance - reawakening Anne's senses and giving her a new lust for life.",236,en,US
A Hologram for the King,2016,"Comedy, Drama",5.8,7.336,97,Tom Tykwer,,"Tom Hanks, Sarita Choudhury, Sidse Babett Knudsen","saudi arabia, gun, love, doctor, laptop, selfie","Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",1148,en,"DE, US"
Neighbors 2: Sorority Rising,2016,Comedy,5.8,7.851,92,Nicholas Stoller,Evan Goldberg,"Seth Rogen, Zac Efron, Rose Byrne","alcohol, college, sequel, sorority, neighbor, family, fraternity, bathroom humor",A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,4426,en,US
The Boss,2016,Comedy,5.8,7.596,91,Ben Falcone,,"Melissa McCarthy, Kristen Bell, Peter Dinklage","business woman, ex-con, duringcreditsstinger, girl scouts","A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",1338,en,US
Ben-Hur,2016,"Action, History, Adventure, Drama",5.746,8.436,125,Timur Bekmambetov,,"Jack Huston, Pilou Asbæk, Rodrigo Santoro","based on novel or book, christianity, chariot race, ancient rome, remake, betrayal, 1st century, jesus christ, vengeance",A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,1674,en,US
The Do-Over,2016,"Action, Adventure, Comedy",5.7,7.246,108,Steven Brill,Kevin Barnett,"Adam Sandler, David Spade, Paula Patton",,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,1505,en,US
Gods of Egypt,2016,"Action, Adventure, Fantasy",5.7,18.992,127,Alex Proyas,,"Nikolaj Coster-Waldau, Brenton Thwaites, Gerard Butler","rescue, egypt, fight, nile, mythology, god, thief, desert, ancient egypt, egyptian mythology, myth",A common thief joins a mythical god on a quest through Egypt.,4096,en,"US, AU"
Office Christmas Party,2016,Comedy,5.7,7.679,105,Josh Gordon,,"Jason Bateman, Olivia Munn, T.J. Miller","chicago, illinois, holiday, christmas party, co-workers relationship, corporate downsizing, duringcreditsstinger, wild party, business deal, christmas, workplace comedy, going out of business, brother sister relationship, office party, threat of company closure","When Carol Vanstone, CEO of the technology company Zenotek, expresses her intention to close the Chicago branch, run by her brother Clay, he and his co-workers organize a Christmas party in an effort to impress a potential client and save their jobs. But the party gets out of control…",2084,en,US
Skiptrace,2016,"Action, Adventure, Crime, Comedy",5.7,7.731,107,Renny Harlin,Chang Wen-Chia,"Jackie Chan, Johnny Knoxville, Fan Bingbing","detective, hong kong, chinese, american, criminal, gambler",A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.,706,en,"HK, US"
White Girl,2016,Drama,5.7,7.76,88,Elizabeth Wood,Elizabeth Wood,"Morgan Saylor, Brian Marc, Justin Bartha","drug dealer, new york city, sexual promiscuity, undercover cop, woman director, money problems, college roommate","Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.",466,en,US
LEGO Jurassic World: The Indominus Escape,2016,"Family, Animation, Comedy",5.7,7.277,24,Michael D. Black,,"Bryce Dallas Howard, A.J. LoCascio, Sendhil Ramamurthy","dinosaur, hot dog, lego",The scientists of Jurassic World create a captivating and terrifying new creature that loves hot dogs. But what happens when the hot dogs run out?,99,en,US
Sausage Party,2016,"Adventure, Animation, Comedy, Fantasy",5.7,11.123,89,Conrad Vernon,,"Seth Rogen, Kristen Wiig, Jonah Hill","supermarket, parody, anthropomorphism, sausage, food, adult animation, grocery store, sex party, gum",Hot dog Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,7340,en,US
The Masked Saint,2016,"Crime, Action",5.6,8.243,111,Warren P. Sonoda,Scott Crowell,"Brett Granstaff, Lara Jean Chorostecki, T.J. McGibbon","pastor, wrestler, based on true story","The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor.",87,en,US
I Am Wrath,2016,"Action, Crime, Drama, Thriller",5.6,7.27,92,Chuck Russell,Paul Sloan,"John Travolta, Christopher Meloni, Amanda Schull","revenge, murder, police corruption, corrupt politician, barber, governer",A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,662,en,US
Max Steel,2016,"Action, Adventure, Science Fiction",5.6,7.427,92,Stewart Hendler,,"Ben Winchell, Josh Brener, Ana Villafañe",superhero,"The adventures of teenager Max McGrath and alien companion Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel.",785,en,"US, GB"
Kill Command,2016,"Action, Horror, Science Fiction, Thriller",5.6,7.351,99,Steven Gomez,Steven Gomez,"Vanessa Kirby, Thure Lindhardt, David Ajala","man vs machine, artificial intelligence (a.i.), technology, killer robot, dystopia, forest, woods, robot, implant, prototype, evil robot, facility","Set in a near future, technology-reliant society that pits man against killing machines. Against this backdrop an elite army unit is helicoptered to a remote, off-the-grid island training facility. What starts out as a simple training exercise for Captain Bukes and his tight-knit unit, descends into a terrifying battle to the death, as the marines discover the island is overrun by an enemy that transcends the human concept of evil.",581,en,GB
