Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
The Ritual,2017,"Horror, Thriller, Mystery",6.255,19.971,94,David Bruckner,Joe Barton,"Rafe Spall, Arsher Ali, Robert James-Collier","robbery, monster, based on novel or book, nightmare, sweden, hiking, scandinavia, forest, friends, grief, murder, cabin, guilt, survival horror, pagan, norse mythology, guilty conscience, folk horror, lost in the woods, depressing","A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",3052,en,GB
Captain Underpants: The First Epic Movie,2017,"Action, Animation, Comedy, Family",6.2,9.653,89,David Soren,,"Kevin Hart, Thomas Middleditch, Ed Helms","friendship, based on novel or book, superhero, underwear, villain, comic book, school, principal, based on children's book, grade school, sock puppet, suspenseful, excited, skeptical, vibrant","Based on the bestselling book series, this outrageous comedy tells the story of George and Harold,  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",1228,en,US
Mark Felt: The Man Who Brought Down the White House,2017,"Drama, History, Thriller",6.2,8.189,103,Peter Landesman,Peter Landesman,"Liam Neeson, Diane Lane, Maika Monroe","usa president, 1970s, fbi, scandal, richard nixon, cover-up, usa politics","The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1974.",507,en,US
Jigsaw,2017,"Horror, Mystery, Thriller",6.2,9.586,91,Michael Spierig,Pete Goldfinger,"Matt Passmore, Tobin Bell, Callum Keith Rennie","sadism, gore, sequel, flashback, torture, death, survival horror, death match, suicide by hanging, mind game, abduction, death game","Law enforcement finds itself chasing the ghost of a man dead for over a decade, embroiled in a diabolical new game that's only just begun.",3719,en,US
I Kill Giants,2017,"Fantasy, Drama",6.162,7.188,106,Anders Walter,,"Madison Wolfe, Zoe Saldaña, Imogen Poots","monster, bullying, based on comic, teenage girl, based on graphic novel, giant","Sophia, a new high school student, tries to make friends with Barbara, who tells her that “she kills giants,” protecting this way her hometown and its inhabitants, who do not understand her strange behavior.",1184,en,"GB, US"
The Babysitter,2017,"Comedy, Horror",6.161,8.344,85,McG,,"Judah Lewis, Samara Weaving, Robbie Amell","babysitter, bully, crush, corpse, satanic ritual, satanic cult, horror comedy, spin the bottle, awestruck","When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",3642,en,US
Alien: Covenant,2017,"Science Fiction, Horror, Thriller",6.154,21.731,122,Ridley Scott,,"Michael Fassbender, Katherine Waterston, Billy Crudup","android, spacecraft, experiment, space travel, infection, engineer, alien life-form, sequel, alien, space, creature, robot, scientist, genocide, creation, acid, xenomorph, alien technology, genetic mutation","The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world.",8775,en,US
Geostorm,2017,"Action, Science Fiction, Thriller",6.126,13.808,109,Dean Devlin,Dean Devlin,"Gerard Butler, Alexandra Maria Lara, Jim Sturgess","future, artificial intelligence (a.i.), weather manipulation, end of the world, murder, space, conspiracy, disaster, apocalypse, storm, space station, space shuttle, catastrophe, disaster movie, global threat, environmental disaster, overpopulated world","After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",4853,en,US
xXx: Return of Xander Cage,2017,"Action, Adventure, Crime",6.1,20.952,107,D.J. Caruso,F. Scott Frazier,"Vin Diesel, Donnie Yen Chi-Tan, Ruby Rose","airplane, tattoo, spy, extreme sports, parachute, secret agent, swimming pool, sequel, back from the dead, dominican republic, frantic, free fall, intense, amused","Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",8989,en,US
Transformers: The Last Knight,2017,"Action, Adventure, Science Fiction",6.1,22.716,154,Michael Bay,,"Mark Wahlberg, Laura Haddock, Peter Cullen","england, chosen one, based on toy, knight, planet, robot, duringcreditsstinger, planet earth, arthurian mythology, secret history","Humans and Transformers are at war. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely alliance: Cade Yeager; Bumblebee; an English Lord; and an Oxford Professor.",6295,en,US
Ghost in the Shell,2017,"Science Fiction, Drama, Action",6.1,15.868,107,Rupert Sanders,,"Scarlett Johansson, Takeshi Kitano, Michael Pitt","strong woman, hacker, philosophy, cyborg, dystopia, investigation, based on comic, female protagonist, cyberpunk, terrorism, evolution, intelligence officer, network, prosthesis, anxious, public security","In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",8083,en,US
Fist Fight,2017,Comedy,6.1,7.312,91,Richie Keen,,"Charlie Day, Ice Cube, Tracy Morgan","high school, high school teacher","When one school teacher gets the other fired, he is challenged to an after-school fight.",1247,en,US
CHiPS,2017,"Action, Comedy, Crime",6.1,7.302,100,Dax Shepard,Dax Shepard,"Michael Peña, Dax Shepard, Jessica McNamee","police, police corruption, los angeles, california, buddy cop",The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,1308,en,US
Surf's Up 2: WaveMania,2017,"Animation, Family, Comedy",6.1,8.31,84,Henry Yu,Abdul Williams,"Jeremy Shada, Jon Heder, Melissa Sturm","surfer, sports, sequel, disrespectful","Cody, Chicken Joe and Lani are back in their most epic adventure yet! The most radical surfing dream team, The Hang Five puts Cody and his friends to the test and teaches them the meaning of teamwork as they journey to the most legendary surfing spot on the planet.",270,en,"CA, US"
Beach Rats,2017,"Drama, Romance",6.1,7.183,99,Eliza Hittman,,"Harris Dickinson, Madeline Weinstein, Kate Hodge","coming out, bisexuality, family relationships, coney island, marijuana, male homosexuality, drugs, lgbt teen, older man younger man relationship, sexual exploration, woman director, exploring sexuality, hookup, online hookup, gay theme, boys' love (bl)","On the outskirts of Brooklyn, Frankie, an aimless teenager, suffocates under the oppressive glare cast by his family and a toxic group of delinquent friends. Struggling with his own identity, Frankie begins to scour hookup sites for older men.",534,en,US
Slamma Jamma,2017,Drama,6.1,38.716,104,Timothy A. Chey,Timothy A. Chey,"Chris Staples, Michael Irvin, Jose Canseco","basketball, slam dunk, christian film","Wrongfully accused and sent to prison, a former basketball star prepares for the national slam dunk competition while finding redemption in himself and in those he loves.",15,en,US
Baywatch,2017,"Comedy, Action, Crime",6.091,20.633,116,Seth Gordon,,"Dwayne Johnson, Zac Efron, Priyanka Chopra Jonas","drug dealer, sea, beach, yacht, life-saver, lifeguard, rookie, vigilantism","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",8116,en,US
Overdrive,2017,"Thriller, Action, Mystery",6.086,8.355,93,Antonio Negret,Michael Brandt,"Scott Eastwood, Freddie Thorp, Ana de Armas",,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",950,en,"US, BE, GB, FR"
Justice League,2017,"Action, Adventure, Science Fiction",6.076,27.439,120,Zack Snyder,,"Ben Affleck, Henry Cavill, Amy Adams","superhero, based on comic, super power, superhero team, aftercreditsstinger, duringcreditsstinger, dc extended universe (dceu)","Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",13060,en,US
Dragonheart: Battle for the Heartfire,2017,"Fantasy, Adventure",6.025,7.454,98,Patrik Syversen,Matthew Feitshans,"Marte Germaine Christensen, Patrick Stewart, Tom Rhys Harries",dragon,"When the King Gareth dies, his potential heirs, twin grandchildren who possess the dragon’s unique strengths, use their inherited powers against each other to vie for the throne. When Drago’s source of power – known as the Heartfire – is stolen, more than the throne is at stake; the siblings must end their rivalry with swords and sorcery or the kingdom may fall.",224,en,US
Bring It On: Worldwide #Cheersmack,2017,"Comedy, Romance",6.0,7.293,95,Robert Adetuyi,Alyson Fouse,"Cristine Prosperi, Jordan Rodrigues, Gia Lodge-O'Meally","cheerleader, social media","When Destiny, captain of three-time national champions ""The Rebels,"" is challenged to a global cheer showdown by an edgy new team called ""The Truth,"" the Cheer Goddess organizes a virtual battle for squads from all around the world. It seems like the whole world wants to take down Destiny and her team, and they just might succeed, unless Destiny can rise to the challenge, set her ego aside and figure out who her real friends are.",239,en,ZA
2:22,2017,"Science Fiction, Mystery, Thriller, Romance",6.0,7.199,99,Paul Currie,,"Michiel Huisman, Teresa Palmer, Sam Reid","new york city, deja vu, airport, birthday, routine, ex-girlfriend, artist, jfk international airport, premonition, co-workers relationship, new york subway, grand central station, unusual phenomena, star crossed lovers, biking, strange, air traffic controller, pattern","Two planes almost collide after a blinding flash of light paralyzes air traffic controller Dylan Branson for a few seconds. Suspended from his job, Dylan starts to notice an ominous pattern of sounds and events that repeats itself in exactly the same manner every day, ending precisely at 2:22 p.m. Also drawn into a complex relationship with a woman, Dylan must figure out a way to break the power of the past and take control of time itself.",1458,en,"US, AU"
Deep,2017,"Animation, Family, Adventure",6.0,7.155,92,Julio Soto Gurpide,,"Justin Felbinger, Jess Harnell, Phil LaMarr","fish, new york city, octopus, titanic, eel, arctic polar circle region, kraken, shrimp","In 2100, when humanity has abandoned the earth, a colony of extravagant creatures still thrives in the deepest abyss of the ocean.",141,en,"BE, CN, ES, US, GB, CH"
The Nut Job 2: Nutty by Nature,2017,"Animation, Family, Adventure, Comedy",5.981,7.928,91,Cal Brunker,Bob Barlen,"Will Arnett, Maya Rudolph, Bobby Cannavale","squirrel, mayor, villain, anthropomorphism, animals, nut","When the evil mayor of Oakton decides to bulldoze Liberty Park and build a dangerous amusement park in its place, Surly Squirrel and his ragtag group of animal friends need to band together to save their home, defeat the mayor, and take back the park.",417,en,"CA, US"
iBoy,2017,"Action, Science Fiction",5.963,7.165,90,Adam Randall,Mark Denton,"Bill Milner, Maisie Williams, Rory Kinnear","based on novel or book, revenge, brain injury, based on young adult novel","After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",1153,en,"US, GB"
Pilgrimage,2017,"Action, Adventure, Drama",5.934,7.339,96,Brendan Muldowney,Jamie Hannigan,"Tom Holland, Richard Armitage, Jon Bernthal","monk, ireland, 13th century",In 13th century Ireland a group of monks must escort a sacred relic across a landscape fraught with peril.,274,en,"BE, IE"
1922,2017,"Horror, Crime, Drama",5.931,7.781,102,Zak Hilditch,,"Thomas Jane, Molly Parker, Dylan Schmid","based on novel or book, parent child relationship, greed, ranch, haunted house, haunting, hallucination, murder, corpse, cynical, guilt, vengeful ghost, farmer, stealing money, hidden corpse, rat, guilty conscience, hopeless, grim, cautionary, cornfield, callous, horrified","A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate.",2753,en,US
From Straight A's to XXX,2017,"Drama, TV Movie",5.9,21.287,87,Vanessa Parise,Anne-Marie Hess,"Haley Pullos, Sasha Clements, Judd Nelson","pornography, adult filmmaking","When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",148,en,US
Sleepless,2017,"Action, Crime, Thriller",5.9,7.168,95,Baran bo Odar,,"Jamie Foxx, Michelle Monaghan, Dermot Mulroney","robbery, kidnapping, gangster, mobster, organized crime, undercover cop, police corruption, las vegas, intense, bold","Undercover Las Vegas police officer Vincent Downs, who's got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters get T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (whom they got), evade an internal affairs investigation and bring the kidnappers to justice.",1260,en,US
It Comes at Night,2017,"Drama, Horror, Mystery",5.9,7.405,91,Trey Edward Shults,Trey Edward Shults,"Joel Edgerton, Christopher Abbott, Carmen Ejogo","fire, nightmare, nihilism, darkness, homicide, door, paranoia, post-apocalyptic future, forest, fear, dog, madness, pandemic, infected, cremation, hopelessness, malevolence, suspenseful","Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",2391,en,US
24 Hours to Live,2017,"Action, Science Fiction, Thriller, Mystery",5.9,8.453,94,Brian Smrz,Jim McClain,"Ethan Hawke, Xu Qing, Paul Anderson","assassin, hallucination, redemption, south africa, reincarnation, interpol, flashback, deadline, child kidnapping",An assassin seeks redemption after being given a second chance at life.,656,en,US
Unforgettable,2017,"Drama, Thriller",5.9,7.287,100,Denise Di Novi,Christina Hodson,"Rosario Dawson, Katherine Heigl, Geoff Stults","california, jealousy, post-traumatic stress disorder (ptsd), relationship problems, engaged woman, possessiveness, ex-husband ex-wife relationship, fiancé fiancée relationship, woman director, manipulative, restraining order, past relationship, young daughter, obsessive, secret, crazy ex, two-faced, work from home, moving in with significant other, intense, uptight, online editor, shared custody, abusive ex, brewery owner, meddling ex, critical mother","Barely coping with the end of her marriage, Tessa Connover learns that her ex-husband, David, is now happily engaged to Julia. Trying to settle into her new life after moving in with David, Julia believes she has finally met the man of her dreams, the man who can help her forget her troubled past. Soon, Tessa's jealousy starts to consume her, and she will stop at nothing to turn Julia's paradise into the ultimate nightmare.",644,en,US
The Beguiled,2017,Drama,5.9,7.335,93,Sofia Coppola,,"Colin Farrell, Nicole Kidman, Kirsten Dunst","based on novel or book, remake, sexual tension, period drama, union soldier, virginia, american civil war, woman director, confederacy, 19th century, girls' school","During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",2157,en,US
Suburbicon,2017,"Thriller, Crime, Drama, Mystery",5.875,7.56,105,George Clooney,Joel Coen,"Matt Damon, Julianne Moore, Noah Jupe",dark comedy,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",1712,en,US
S.W.A.T.: Under Siege,2017,"Action, Crime, Thriller",5.836,7.75,89,Tony Giglio,Jonas Barnes,"Adrianne Palicki, Michael Jai White, Ty Olsson",s.w.a.t.,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as “The Scorpion” for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, it’s up to him and his expert S.W.A.T. team to keep “The Scorpion” and his billion dollar secrets safe.",372,en,US
The Little Hours,2017,Comedy,5.83,9.535,90,Jeff Baena,,"Alison Brie, Dave Franco, Kate Micucci","based on novel or book, middle ages (476-1453), convent (nunnery), nunhood, 14th century, anachronistic, medieval italy, lighthearted, whimsical, complicated","Garfagnana, Italy, 1347. The handsome servant Masseto, fleeing from his vindictive master, takes shelter in a nunnery where three young nuns, Sister Alessandra, Sister Ginevra and Sister Fernanda, try unsuccessfully to find out what their purpose in life is, a conundrum that each of them faces in different ways.",574,en,"CA, US"
Cinderella's Hot Night,2017,"Fantasy, Comedy",5.8,8.683,80,Dean McKendrick,Suzanne Cabot,"Karlie Montana, Christine Nguyen, Beverly Lynne","fairy tale, erotic movie","Cinderella's Hot Night presents a lively retelling of the classic fairy tale...with a slightly more mature, erotic twist. Follow the adventures of the bewildered Cindy as she falls prey to her wicked sex-crazed benefactor all the while pining for her secret love, a noble European Prince. With the help of her smoking hot Fairy Godmother, Cindy finally realizes her dream of becoming a real-life Princess.",79,en,US
Father Figures,2017,Comedy,5.8,7.272,113,Lawrence Sher,,"Owen Wilson, Ed Helms, J.K. Simmons","florida, new york city, hitchhiker, twins, entrepreneur, divorced man, estranged brother, search for father, father son relationship, mother son relationship, brother brother relationship, secret, proctologist, mother's wedding, worcester, massachusetts","Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.",633,en,US
47 Meters Down,2017,Horror,5.8,8.106,89,Johannes Roberts,Ernest Riera,"Mandy Moore, Claire Holt, Matthew Modine","sibling relationship, diving, shark attack, cage, creature, shark, trapped underwater ","Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",2740,en,"GB, US"
The Blackcoat's Daughter,2017,"Horror, Mystery",5.8,7.501,93,Osgood Perkins,Osgood Perkins,"Emma Roberts, Kiernan Shipka, Lucy Boynton","winter, boarding school, exorcism, possession, murder, loneliness, decapitation, priest, new york state, boiler room, furnace, phone call, good samaritan, demonic, girls' school","Two young women at a prestigious prep school are assailed by an evil, invisible power when they're stranded over winter break.",680,en,CA
The Dark Tower,2017,"Fantasy, Action, Science Fiction",5.759,21.97,95,Nikolaj Arcel,,"Idris Elba, Matthew McConaughey, Tom Taylor","mind control, gunslinger, based on novel or book, portal, parallel world, another world",A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,5158,en,US
Flatliners,2017,"Drama, Horror, Thriller",5.7,8.152,111,Niels Arden Oplev,,"Elliot Page, Diego Luna, Nina Dobrev","bullying, remake, accidental death, death, medical student, guilty conscience, near-death experience, competitiveness, scientific experiment","Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",2276,en,US
Birth of the Dragon,2017,"Action, Drama",5.7,8.177,103,George Nolfi,,"Philip Ng Wan-Lung, Billy Magnussen, Yu Xia","kung fu, biography","Set against the backdrop of San Francisco’s Chinatown, this cross-cultural biopic chronicles Bruce Lee’s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",297,en,US
Rough Night,2017,"Drama, Comedy",5.7,7.224,101,Lucia Aniello,Lucia Aniello,"Scarlett Johansson, Jillian Bell, Zoë Kravitz","friendship, miami, florida, dark comedy, female friendship, friends, drugs, drinking, male stripper, fiancé fiancée relationship, aftercreditsstinger, duringcreditsstinger, political candidate, accident, college friends, bachelorette party, comedy of errors","Five best friends from college reunite 10 years later for a wild bachelorette weekend in Miami. Their hard partying takes a hilariously dark turn when they accidentally kill a male stripper. Amidst the craziness of trying to cover it up, they're ultimately brought closer together when it matters most.",2003,en,US
The Crucifixion,2017,"Horror, Mystery, Thriller",5.7,7.437,90,Xavier Gens,Carey Hayes,"Sophie Cookson, Corneliu Ulici, Ada Lupu","prison, newspaper, journalist, nun, investigation, exorcism, crucifixion, priest, exorcist, demonic possession","When a priest is jailed for the murder of a nun on whom he was performing an exorcism, an investigative journalist strives to determine whether he in fact murdered a mentally ill person, or if he lost the battle with a demonic presence.",494,en,"GB, US"
Aftermath,2017,"Drama, Thriller",5.7,7.263,92,Elliott Lester,Javier Gullón,"Arnold Schwarzenegger, Scoot McNairy, Maggie Grace","depression, airplane, airport, forgiveness, sadness, investigation, mental breakdown, based on true story, flight, revenge, grief, tragedy, vigilante, lawyer, airplane crash, drinking, death, air traffic control, accusation","A fatal plane crash changes the lives of Roman and Jake forever. Roman loses his wife and daughter in the accident, while Jake loses his mind—as he happens to be the air traffic controller who failed to avert the nightmare. Rage and revenge engulfs Roman and Jake finds himself swamped with guilt and regret.",908,en,"GB, US"
Wish Upon,2017,"Horror, Thriller, Fantasy",5.68,8.028,91,John R. Leonetti,Barbara Marshall,"Joey King, Ryan Phillippe, Ki Hong Lee","magic, wish fulfillment","A teenage girl discovers a box with magical powers, but those powers comes with a deadly price.",1377,en,"CA, US"
Crash Pad,2017,Comedy,5.601,7.183,93,Kevin Tent,,"Domhnall Gleeson, Christina Applegate, Thomas Haden Church","husband wife relationship, cheating, married couple, assistant, seattle, washington, one-night stand, slacker, revenge, drinking, tv show in film, moving in, aftercreditsstinger, fling, weed, hopeless romantic, partying, furniture store, unexpected situation","Hopeless romantic Stensland thinks he's found true love with an older woman, Morgan, only to learn that she's married and that their fling is merely an instrument of revenge against her neglectful husband, Grady. Initially out for blood, Grady finds himself strangely sympathetic to Stensland's plight and decides to get revenge on his wife instead.",153,en,"CA, US"
You Get Me,2017,"Thriller, Romance, Drama",5.6,7.26,89,Brent Bonacorso,Ben Epstein,"Bella Thorne, Halston Sage, Taylor John Smith",,"After arguing with his girlfriend, Ali, Tyler lands in the arms of sexy new girl, Holly. The next morning, he finds that not only does Ali agree to take him back, but Holly is a new student at their school and is dead set on her new man.",1685,en,US
Renegades,2017,"Thriller, Action",5.6,7.532,105,Steven Quale,Richard Wenk,"J.K. Simmons, Sullivan Stapleton, Charlie Bewley","treasure, navy, yugoslavia, bosnia and herzegovina, serbia, u.s. navy seal","In the midst of the Balkan wars, a squad of Navy SEALs attempts to unravel a long-forgotten mystery after discovering an enormous treasure trove hidden at the bottom of a lake in Serbia.",339,en,US
Leatherface,2017,"Horror, Thriller",5.6,7.983,88,Alexandre Bustillo,,"Stephen Dorff, Vanessa Grasse, Sam Strike","sheriff, escape, texas, diner, chainsaw, trailer, young abducted girl, killer daughter, sheriff's daughter","A young nurse is kidnapped by a group of violent teens who escape from a mental hospital and take her on the road trip from hell. Pursued by an equally deranged lawman out for revenge, one of the teens is destined for tragedy and horrors that will destroy his mind, moulding him into a monster named Leatherface.",1331,en,US
Inconceivable,2017,"Crime, Drama, Thriller",5.6,7.155,105,Jonathan Baker,Chloe King,"Nicolas Cage, Gina Gershon, Nicky Whelan",,"A mother looks to escape her abusive past by moving to a new town where she befriends another mother, who grows suspicious of her.",340,en,"GB, US"
Shockwave: Countdown to Disaster,2017,"Action, Science Fiction, Adventure, Thriller",5.529,8.677,90,Nick Lyon,Blaine Chiappetta,"Stacey Oristano, Rib Hillis, Ed Amatrudo",,A stolen seismic weapon is activated in Yemen. A hostage freed there tries in vain to warn against its global effect. It starts seismic activity at the Californian fault line where her daughter and ex are monitoring it. Can they stop it?,103,en,US
The Circle,2017,"Drama, Thriller, Science Fiction",5.519,7.571,110,James Ponsoldt,,"Emma Watson, Tom Hanks, John Boyega","technology, video surveillance, criminal, cyber thriller, technicians, tech company, techno thriller","A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",4428,en,US
The Mummy,2017,"Fantasy, Thriller, Action, Adventure, Horror",5.513,13.003,111,Alex Kurtzman,,"Tom Cruise, Annabelle Wallis, Sofia Boutella","egypt, monster, supernatural, mummy, remake, tomb, egyptian mythology, dark universe","Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",7268,en,US
Don't Knock Twice,2017,Horror,5.5,7.167,93,Caradog W. James,Mark Huckerby,"Katee Sackhoff, Lucy Boynton, Javier Botet","witch, parent child relationship, deception, evil spirit, prank, urban legend, custody, sculptor, haunted, jump scare",A mother desperate to reconnect with her troubled daughter becomes embroiled in the urban legend of a demonic witch.,748,en,"GB, US"
The Cured,2017,"Horror, Drama, Science Fiction",5.5,7.283,95,David Freyne,David Freyne,"Elliot Page, Sam Keeley, Tom Vaughan-Lawlor","infection, flashback, zombie, disease, military, cure, pack","What happens when the undead return to life? In a world ravaged for years by a virus that turns the infected into zombie-like cannibals, a cure is at last found and the wrenching process of reintegrating the survivors back into society begins.",371,en,"IE, FR"
Revolt,2017,"Science Fiction, Action",5.5,7.368,87,Joe Miale,Rowan Athale,"Lee Pace, Bérénice Marlohe, Jason Flemyng","africa, murder, kenya, alien invasion, desert","The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world.",373,en,"GB, US"
After Porn Ends 2,2017,Documentary,5.4,7.183,90,Bryce Wagoner,,"Ginger Lynn Allen, Lisa Ann, Janine Lindemulder","interview, porn actress, observational documentary, adult industry workers, porno, adult film actress, informative","After Porn Ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",236,en,US
The Layover,2017,"Comedy, Romance",5.4,7.969,88,William H. Macy,,"Alexandra Daddario, Kate Upton, Matt Barr","competition, romcom, road trip, rivalry","When their plane is rerouted due to a hurricane warning, two single female best friends find themselves competing for the same guy during an extended layover in St. Louis.",692,en,US
Bokeh,2017,"Drama, Science Fiction, Thriller",5.4,7.227,104,Andrew Sullivan,Andrew Sullivan,"Maika Monroe, Matt O'Leary, Arnar Jónsson",,"On a romantic getaway to Iceland, a young American couple wake up one morning to discover every person on Earth has disappeared. Their struggle to survive and to reconcile the mysterious event lead them to reconsider everything they know about themselves and the world.",253,en,US
Don't Sleep,2017,"Horror, Thriller",5.4,7.37,101,Rick Bieber,Rick Bieber,"Cary Elwes, Dominic Sherwood, Drea de Matteo",,"After moving into a cottage together, two young lovers confront horrors of a forgotten childhood.",116,en,US
Kiss and Kill,2017,"Mystery, Thriller, Romance",5.4,42.224,81,Dean McKendrick,Dean McKendrick,"Kira Noir, Eve Marlowe, Damian T. Raven","softcore, erotic thriller","A reckless night of indiscretion and lust leads a woman into the dark world of blackmail and murder. When revealing photos of her sexual tryst unexpectedly surface, Katy is forced to submit to whatever her tormentors desire.",58,en,US
Downsizing,2017,"Drama, Science Fiction",5.364,8.295,135,Alexander Payne,,"Matt Damon, Christoph Waltz, Hong Chau","future, computer, therapist, married couple, shrinking, crowd, speculative, meditative, caucasian, thoughtful, reflective, pc, procedure, loving, inspirational, grand, provocative, direct, dramatic, sentimental, awestruck, bold, dignified, enchant, euphoric, exhilarated, hopeful, powerful, sympathetic",A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.,3846,en,US
Snatched,2017,"Action, Comedy",5.346,7.388,90,Jonathan Levine,Katie Dippold,"Amy Schumer, Goldie Hawn, Tom Bateman","ransom, parent child relationship, kidnapping, tourist, vacation, ecuador","When her boyfriend dumps Emily, a spontaneous woman in her 30s, she persuades her ultra-cautious mom to accompany her on a vacation to Ecuador. When these two very different women are trapped on this wild journey, their bond as mother and daughter is tested and strengthened while they attempt to navigate the jungle and escape.",797,en,US
Diary of a Wimpy Kid: The Long Haul,2017,"Comedy, Family",5.3,7.566,91,David Bowers,David Bowers,"Jason Ian Drucker, Alicia Silverstone, Tom Everett Scott","road trip, based on children's book, family, disrespectful, dubious",A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,481,en,US
