Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
The Babysitter: Killer Queen,2020,"Comedy, Horror",6.36,7.741,101,McG,,"Judah Lewis, Samara Weaving, Jenna Ortega","babysitter, sequel, satanic ritual, satanic cult, virgin sacrifice, horror comedy","Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",1669,en,US
Possessor,2020,"Horror, Thriller, Science Fiction",6.349,8.173,103,Brandon Cronenberg,Brandon Cronenberg,"Andrea Riseborough, Christopher Abbott, Jennifer Jason Leigh","mind control, assassin, gun, dystopia, possession, hallucination, gore, murder, sanity, multiple stabbings, brutality, machine, tech noir, corporation, assassination attempt, mind possession, brain implant, body horror, mind parasite","Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",892,en,"CA, GB"
Synchronic,2020,"Horror, Science Fiction, Thriller",6.324,7.251,101,Justin Benson,Justin Benson,"Anthony Mackie, Jamie Dornan, Katie Aselton","brain tumor, new orleans, louisiana, affectation, time travel, swamp, surrealism, alcoholism, disappearance, best friend, drug overdose, paramedic, aggressive, synthetic drug, drug, pineal gland, admiring, adoring, ambiguous, ambivalent, antagonistic, approving, assertive, audacious","Two New Orleans paramedics' lives are ripped apart after encountering a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",959,en,US
Hunter Hunter,2020,"Horror, Thriller, Mystery",6.317,7.654,93,Shawn Linden,Shawn Linden,"Camille Sullivan, Summer H. Howell, Devon Sawa","canada, husband wife relationship, wolf, wilderness, fur trapping, woods, revenge, serial killer, dead body, cabin, bear trap, police officer, dog, hunting, teenage daughter, skinning, brutal violence","A fur trapper leaves his wife and daughter behind to kill a rogue wolf in the remote wilderness, but they soon become increasingly worried when their peaceful existence is disrupted.",314,en,"CA, US"
"Yes, God, Yes",2020,"Drama, Comedy",6.3,7.56,78,Karen Maine,Karen Maine,"Natalia Dyer, Timothy Simons, Wolfgang Novogratz","high school, coming of age, teenage girl, catholic, masturbation, sexual awakening, woman director, based on short","Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.",536,en,US
The Secret Garden,2020,"Family, Fantasy, Drama",6.3,7.5,99,Marc Munden,,"Dixie Egerickx, Tommy Gene Surridge, Colin Firth","garden, yorkshire, orphan, based on children's book, post war, 1940s","Mary Lennox is born in India to wealthy British parents who never wanted her. When her parents suddenly die, she is sent back to England to live with her uncle. She meets her sickly cousin, and the two children find a wondrous secret garden lost in the grounds of Misselthwaite Manor.",585,en,"GB, US"
My Salinger Year,2020,Drama,6.3,7.153,101,Philippe Falardeau,Philippe Falardeau,"Margaret Qualley, Sigourney Weaver, Douglas Booth","new york city, based on novel or book, roommates, romance, coming of age, flashback, author, memory, literary agent, typewriter, novelist, poetry reading, boyfriend girlfriend relationship, aspiring writer, 1990s, fan mail, jd salinger, admiring, adoring","A college grad takes a clerical job working for the literary agent of the renowned, reclusive writer J.D. Salinger.",180,en,CA
Dangerous Lies,2020,Thriller,6.3,7.564,96,Michael M. Scott,David Golden,"Camila Mendes, Jessie T. Usher, Jamie Chung","nurse, inheritance, caregiver","After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives — even the people she loves.",867,en,US
The Assistant,2020,Drama,6.3,7.197,88,Kitty Green,Kitty Green,"Julia Garner, Matthew Macfadyen, Makenzie Leigh","movie business, corporate world, employer employee relationship, personal assistant, woman director, abuse of power, metoo, workplace culture, depressing, ambiguous, bold, foreboding","A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",462,en,US
Underwater,2020,"Horror, Science Fiction, Action, Adventure",6.286,10.991,95,William Eubank,,"Kristen Stewart, Vincent Cassel, Mamoudou Athie","monster, self sacrifice, deep sea, animal attack, giant monster, earthquake, survival, nuclear explosion, disaster, cryptozoology, female protagonist, underwater, survival horror, animal killing, creature feature, mechanical engineering, researcher, trapped underwater , 2050s","After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",3165,en,US
Becky,2020,"Thriller, Horror, Action",6.282,7.286,93,Cary Murnion,Nick Morris,"Lulu Wilson, Kevin James, Joel McHale","child murder, eye ball, gore, escaped convict, murder, cabin, torture, home invasion, convict, campfire, killing a dog, one eyed man, house by the lake, motorboat",A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,599,en,US
Ghosts of War,2020,"Horror, Thriller, War, Science Fiction",6.278,7.195,94,Eric Bress,,"Brenton Thwaites, Theo Rossi, Skylar Astin","video game, world war ii, supernatural, castle, haunted castle, bold",A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,553,en,GB
Calm with Horses,2020,"Crime, Drama",6.223,7.231,100,Nick Rowland,Joseph Murtagh,"Cosmo Jarvis, Barry Keoghan, Niamh Algar","rural area, drug dealing, ireland, based on short story, enforcer, autistic, autistic child","In darkest rural Ireland, ex-boxer Douglas 'Arm' Armstrong has become the feared enforcer for the drug-dealing Devers family, whilst also trying to be a good father to his autistic five-year-old son, Jack. Torn between these two families, Arm's loyalties are truly tested when he is asked to kill for the first time.",132,en,"IE, GB"
Occupation: Rainfall,2020,"Science Fiction, Action",6.217,7.675,128,Luke Sparke,Luke Sparke,"Dan Ewing, Jet Tranter, Temuera Morrison",alien invasion,"Two years into an intergalactic invasion of Earth, survivors in Sydney, Australia, fight back in a desperate ground war. As casualties mount by the day, the resistance and their unexpected allies, uncover a plot that could see the war come to a decisive end. With the Alien invaders hell-bent on making earth their new home, the race is on to save mankind.",242,en,"US, AU"
The Night Clerk,2020,"Thriller, Crime, Drama",6.2,9.39,90,Michael Cristofer,Michael Cristofer,"Tye Sheridan, Ana de Armas, Helen Hunt","hotel, falsely accused, murder, surveillance camera, autistic","Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",814,en,US
American Pie Presents: Girls' Rules,2020,Comedy,6.2,19.461,95,Mike Elliott,Blayne Weaver,"Madison Pettis, Lizze Broadway, Piper Curda","high school, teen movie, spin off, pie, ambivalent, sexual references","It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",648,en,US
Antebellum,2020,Horror,6.2,7.174,105,Gerard Bush,Christopher Renz,"Janelle Monáe, Eric Lange, Jena Malone","civil war, strong woman, kidnapping, slavery, racism, reenactment, white supremacists, antebellum south",Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,920,en,US
A Babysitter's Guide to Monster Hunting,2020,"Family, Fantasy, Adventure, Comedy",6.2,7.375,94,Rachel Talalay,,"Tamara Smart, Oona Laurence, Alessio Scalzotto","monster, halloween, babysitter","Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",302,en,US
Body Cam,2020,"Horror, Thriller, Mystery",6.2,7.839,96,Malik Vitthal,John Ridley,"Mary J. Blige, Nat Wolff, David Zayas",,"As a police officer investigates the gruesome murder of her colleague, she discovers that a mysterious supernatural force is behind it.",354,en,US
Six Minutes to Midnight,2020,"Thriller, Drama, History, War",6.198,7.315,99,Andy Goddard,Andy Goddard,"Eddie Izzard, Carla Juri, James D'Arcy","united kingdom, 1930s",Summer 1939. Influential families in Nazi Germany have sent their daughters to a finishing school in an English seaside town to learn the language and be ambassadors for a future looking National Socialist. A teacher there sees what is coming and is trying to raise the alarm. But the authorities believe he is the problem.,179,en,GB
Sniper: Assassin's End,2020,Action,6.161,17.238,95,Kaare Andrews,Oliver Thompson,"Chad Michael Collins, Sayaka Akimoto, Ryan Robbins","sniper, female sniper","Special Ops sniper Brandon Beckett is set up as the primary suspect for the murder of a foreign dignitary on the eve of signing a high-profile trade agreement with the United States. Narrowly escaping death, Beckett realizes that there may be a dark operative working within the government, and partners with the only person whom he can trust: his father, legendary sniper Sgt. Thomas Beckett. Both Becketts are on the run from the CIA, Russian mercenaries, and a yakuza-trained assassin with sniper skills that rival both legendary sharpshooters.",214,en,US
The Empty Man,2020,"Horror, Mystery, Thriller",6.16,12.937,137,David Prior,,"James Badge Dale, Marin Ireland, Sasha Frolova","experiment, detective, cave, missouri, investigation, bridge, cult, based on comic, ex-cop, hospital, based on graphic novel, alcoholic, bhutan, missing person, occult, cosmic horror, folk lore","Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",865,en,US
The Wrong Missy,2020,"Comedy, Romance",6.147,8.242,90,Tyler Spindel,Chris Pappas,"David Spade, Lauren Lapkus, Nick Swardson","ex-girlfriend, shark attack, mistaken identity, blind date, slapstick comedy, rape of a male, threesome, duringcreditsstinger, holiday resort, dating app","A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",1190,en,US
Debt Collectors,2020,"Action, Comedy, Crime",6.133,13.304,97,Jesse V. Johnson,Stu Small,"Scott Adkins, Louis Mandylor, Mayling Ng",sequel,"A pair of debt collectors are thrust into an explosively dangerous situation, chasing down various lowlifes while also evading a vengeful kingpin.",233,en,US
The Lodge,2020,"Horror, Drama, Mystery, Thriller",6.109,7.988,108,Veronika Franz,,"Riley Keough, Jaeden Martell, Lia McHugh","suicide, winter, massachusetts, thanksgiving, stepmother, murder, snow, cabin, divorce, dead dog, ice skating, cult leader, religious cult, christmas","When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",1277,en,"US, GB"
The Vanished,2020,"Thriller, Horror, Crime, Action",6.1,7.503,115,Peter Facinelli,Peter Facinelli,"Anne Heche, Thomas Jane, Jason Patric","drowning, police, camping, disappearance, pedophile, drugs, missing person, missing child, recreational vehicle, accidental killing, accidental shooting","A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation.",326,en,US
Tremors: Shrieker Island,2020,"Action, Horror",6.1,7.776,102,Don Michael Paul,,"Michael Gross, Jon Heder, Caroline Langrishe",creature,"When a group of hunters genetically modify Graboid eggs, they face an all-out war against the larger, terrifyingly intelligent creatures, and swiftly multiplying Shriekers!",219,en,US
The New Mutants,2020,"Science Fiction, Horror, Action",6.1,16.332,94,Josh Boone,Josh Boone,"Blu Hunt, Maisie Williams, Anya Taylor-Joy","superhero, mutant, based on comic, superhero team, captivity","Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",3452,en,US
100% Wolf,2020,"Animation, Family, Fantasy, Adventure",6.1,8.247,96,Alexs Stadermann,Fin Edquist,"Ilai Swindells, Jai Courtney, Samara Weaving","poodle, teen angst, werewolf, acceptance","Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle.  The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever.  With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.",308,en,"AU, US"
The Craft: Legacy,2020,"Horror, Drama, Fantasy",6.1,8.051,94,Zoe Lister-Jones,Zoe Lister-Jones,"Cailee Spaeny, Lovie Simone, Gideon Adlon","witch, magic, black magic, teen witch, woman director, karma, love spell",An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,819,en,US
Girl,2020,Thriller,6.1,7.164,90,Chad Faust,Chad Faust,"Bella Thorne, Mickey Rourke, Glen Gould","daughter, small town, sheriff, father murder, uncle, dysfunctional family, revenge, axe murder, small town sheriff, father daughter relationship, mother daughter relationship","A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined.",218,en,"CA, US"
Cats & Dogs 3: Paws Unite,2020,"Family, Comedy, Action",6.1,7.293,84,Sean McNamara,Scott Bindley,"Melissa Rauch, Max Greenfield, George Lopez","cat, villain, dog, agent","It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere.",207,en,US
The Lovebirds,2020,"Comedy, Action, Romance",6.091,7.315,87,Michael Showalter,Brendan Gall,"Issa Rae, Kumail Nanjiani, Paul Sparks",irreverence,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",700,en,US
The Unhealer,2020,"Fantasy, Thriller, Horror",6.057,8.603,94,Martin Guigui,J. Shawn Harris,"Natasha Henstridge, Lance Henriksen, Adam Beach",,"A botched faith healing bestows supernatural Shaman powers on a bullied teenager. When his lifelong tormentors pull a prank that kills someone he loves, he uses his powers for revenge and goes on a bloody rampage to settle the score.",79,en,US
Irresistible,2020,"Comedy, Drama",6.009,7.407,101,Jon Stewart,,"Steve Carell, Rose Byrne, Chris Cooper","small town, election campaign, mayor, political satire, usa politics, rural life","A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town.",448,en,US
You Should Have Left,2020,"Horror, Thriller",6.007,25.245,93,David Koepp,,"Kevin Bacon, Amanda Seyfried, Avery Tiiu Essex","wales, husband wife relationship, countryside, based on novel or book, nightmare, house, time loop, writer, jealous husband, loop, family life","In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",807,en,US
We Can Be Heroes,2020,"Family, Action, Fantasy, Comedy",6.0,15.238,97,Robert Rodriguez,Robert Rodriguez,"YaYa Gosselin, Lyon Daniels, Andy Walken","superhero, alien, alien invasion, family, father daughter relationship","When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",775,en,US
PG: Psycho Goreman,2020,"Science Fiction, Comedy, Horror",6.0,7.61,95,Steven Kostanski,Steven Kostanski,"Nita-Josee Hanna, Owen Myre, Matthew Ninaber","monster, suburbia, alien, duringcreditsstinger","Siblings Mimi and Luke unwittingly resurrect an ancient alien overlord. Using a magical amulet, they force the monster to obey their childish whims, and accidentally attract a rogues’ gallery of intergalactic assassins to small-town suburbia.",367,en,"CA, US"
Gretel & Hansel,2020,"Fantasy, Horror, Mystery",6.0,7.468,87,Osgood Perkins,,"Sophia Lillis, Samuel Leakey, Alice Krige","witch, fairy tale, woods, tale, witchcraft, dark fantasy, based on fairy tale, folk horror, re-imagining, brother sister relationship, supernatural power","A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",1447,en,US
Fatale,2020,"Drama, Thriller",6.0,7.371,102,Deon Taylor,David Loughery,"Hilary Swank, Michael Ealy, Mike Colter","california, husband wife relationship, married couple, investigation, one-night stand, ex husband, murder, betrayal, best friend, las vegas, home invasion, cat and mouse, female detective, cousin cousin relationship, sports agent, business partner, married man, deadly game, lies, manipulative woman, marital strife, black cinema, business owner, chance encounter, contentious relationship","After a wild one-night stand, successful sports agent Derrick Tyler watches his perfect life slowly disappear when he discovers the sexy and mysterious woman he risked everything for is determined police detective Valerie Quinlan who entangles him in her latest investigation. As he desperately tries to put the pieces together, he falls deeper into her trap, risking his family, his career, and even his life.",341,en,US
Hubie Halloween,2020,"Comedy, Mystery, Horror",5.924,7.307,103,Steven Brill,Adam Sandler,"Adam Sandler, Kevin James, Julie Bowen","holiday, riding a bicycle, halloween, bullying, single mother, foster family, protective mother","Hubie Dubois, despite his devotion to his hometown of Salem, Massachusetts (and its legendary Halloween celebration), is a figure of mockery for kids and adults alike. But this year, something really is going bump in the night, and it’s up to Hubie to save Halloween.",1654,en,US
Nocturne,2020,"Horror, Mystery, Thriller",5.9,7.227,90,Zu Quirke,Zu Quirke,"Sydney Sweeney, Madison Iseman, Jacques Colimon","suicide, pianist, fraternal twins, classical musician","Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.",459,en,US
Alone,2020,"Horror, Thriller",5.9,7.483,92,Johnny Martin,Matt Naylor,"Tyler Posey, Summer Spiro, Donald Sutherland","invasion, zombie, pandemic, horror, thriller","When an outbreak hits, Aidan barricades himself inside his apartment and starts rationing food. His complex is overrun by infected Screamers, and with the world falling apart into chaos, he is left completely alone fighting for his life.",177,en,US
Bill & Ted Face the Music,2020,"Comedy, Science Fiction, Adventure",5.9,7.438,92,Dean Parisot,,"Keanu Reeves, Alex Winter, Kristen Schaal","guitar, time travel, sequel, aftercreditsstinger, father daughter relationship, 2030s","Yet to fulfil their rock and roll destiny, now middle-aged best friends Bill and Ted set out on a new adventure when a visitor from the future warns them that only their song can save life as we know it. Along the way, they are helped by their daughters, a new batch of historical figures and a few music legends — to seek the song that will set their world right and bring harmony to the universe.",964,en,US
Brahms: The Boy II,2020,"Horror, Mystery, Thriller",5.9,7.405,86,William Brent Bell,Stacey Menear,"Katie Holmes, Christopher Convery, Owain Yeoman","country house, murder, mansion, home invasion, doll","After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",1240,en,"AU, CA, US"
Ava,2020,"Action, Thriller, Crime",5.834,9.619,96,Tate Taylor,,"Jessica Chastain, John Malkovich, Common","assassin, secret organization, murder, female assassin, professional assassin, secret, thriller",A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,2610,en,US
A Nice Girl Like You,2020,"Comedy, Romance",5.802,7.267,94,Chris Riedell,,"Lucy Hale, Leonidas Gulaptis, Mindy Cohn",based on memoir or autobiography,"Lucy Neal is thrown for a loop when she is accused of being too inhibited by her ex-boyfriend. In an effort to prove him wrong, Lucy creates a rather wild to-do list that sends her on a whirlwind and surprising journey of self-discovery, friendship, and new love.",348,en,US
Centigrade,2020,Thriller,5.8,15.532,89,Brendan Walsh,Daley Nixon,"Genesis Rodriguez, Vincent Piazza, Benjamin Sokolow","pregnancy, based on true story, norway, stranded, snow, trapped, blizzard, trapped in car","A young American couple travel to the arctic mountains of Norway. After pulling over during a snowstorm, they wake up trapped in their SUV, buried underneath layers of snow and ice.",271,en,US
Brothers by Blood,2020,Crime,5.8,7.606,90,Jérémie Guez,,"Matthias Schoenaerts, Joel Kinnaman, Maika Monroe",based on novel or book,"Peter and Michael, raised on the streets of Philadelphia, are the children of Irish mob members, forever linked by the crimes of their fathers. 30 years later, Michael now runs the criminal organization and lusts for more power, his dangerous antics frequently held in check by his cautious cousin Peter. Haunted by the death of his sister, whose passing destroyed both his parents, Peter is caught between the dreams of childhood and the realities of his life as an enforcer. His only reprieve is a local boxing gym, a sanctuary that is quickly threatened as Michael’s desire for control escalates.",176,en,US
The Doorman,2020,"Action, Thriller",5.8,7.223,97,Ryûhei Kitamura,Devon Rose,"Ruby Rose, Jean Reno, Aksel Hennie",,"A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent, the doorman calls upon her deadly fighting skills to end the showdown.",422,en,US
Fantasy Island,2020,"Adventure, Fantasy, Horror, Mystery",5.8,9.237,109,Jeff Wadlow,Jillian Jacobs,"Michael Peña, Maggie Q, Lucy Hale","cave, private investigator, remote island, reality vs fantasy, interracial adoption, fame-seeking, brother brother relationship, female bully, based on tv series, independent film, hidden desires, gay brother","A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",2487,en,US
Shadow in the Cloud,2020,"Horror, Action, War",5.8,7.701,83,Roseanne Liang,Roseanne Liang,"Chloë Grace Moretz, Nick Robinson, Beulah Koale","world war ii, gremlin, female pilot, woman director, flying fortress",A WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,987,en,"US, NZ"
The Midnight Sky,2020,"Science Fiction, Drama",5.742,7.619,118,George Clooney,,"George Clooney, Felicity Jones, David Oyelowo","based on novel or book, post-apocalyptic future, nuclear radiation, space travel, arctic polar circle region, end of the world, cancer, astronaut, space exploration, space adventure, 2040s, space walk",A lone scientist in the Arctic races to contact a crew of astronauts returning home to a mysterious global catastrophe.,1862,en,US
Angels Fallen,2020,"Horror, Fantasy, Action",5.741,7.41,86,Ali Zamani,Amanda Barton,"Nicola Posener, Houston Rhines, Michael Teh",,"After the tragic loss of his wife battling the forces of darkness, Gabriel is persuaded to rejoin his former team of demon hunters traveling from relatively obscurity in America to the deep unknown regions of Europe. He is joined by his estranged best friend Michael who harbors a dark secret, the mystical Hannah whose visions predict the future, and a motley crew of demon slayers. After losing part of his team Gabriel must confront his tragic past and decide who really is friend or foe.",87,en,US
An American Pickle,2020,"Comedy, Drama",5.727,7.958,89,Brandon Trost,,"Seth Rogen, Sarah Snook, Molly Evensen","immigrant, time travel, jewish american, brooklyn, new york city, duringcreditsstinger, jewish culture, jewish family, yiddish language, pickle","An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",511,en,US
The Turning,2020,"Horror, Thriller",5.7,7.28,94,Floria Sigismondi,,"Mackenzie Davis, Finn Wolfhard, Brooklynn Prince","based on novel or book, woman director","A young woman quits her teaching job to be a private tutor for two wealthy young kids, but soon starts to suspect there’s more to their house than what meets the eye.",980,en,US
Run Sweetheart Run,2020,"Horror, Thriller",5.7,7.174,103,Shana Feste,,"Ella Balinska, Pilou Asbæk, Clark Gregg","blind date, los angeles, california, woman director",A woman runs for her life though the streets of Los Angeles after her blind date suddenly turns violent.,194,en,US
Rogue,2020,"Action, Adventure",5.602,7.743,106,M.J. Bassett,Isabel Bassett,"Megan Fox, Philip Winchester, Greg Kriek","africa, lion, human trafficking, warrior woman, marines","Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels.",691,en,"US, GB"
The Owners,2020,"Horror, Mystery, Thriller",5.6,7.561,92,Julius Berg,Mathieu Gompel,"Maisie Williams, Sylvester McCoy, Rita Tushingham",,"A group of friends think they found the perfect easy score - an empty house with a safe full of cash. But when the elderly couple that lives there comes home early, the tables are suddenly turned. As a deadly game of cat and mouse ensues, the would-be thieves must fight to save themselves from a nightmare they could never have imagined.",393,en,"US, GB"
Deep Blue Sea 3,2020,"Action, Horror, Science Fiction",5.6,7.287,100,John Pogue,Dirk Blackman,"Tania Raymonde, Nathaniel Buzolic, Emerson Brooks","ocean, boat, shark attack, animal attack, sequel, scuba diving, drone, creature, explosion, underwater, shark, killer shark, sinking boat, mozambique, eaten by animal","Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks.",315,en,US
The Tax Collector,2020,"Action, Crime, Drama",5.6,7.585,95,David Ayer,,"Bobby Soto, Cinthya Carmona, George Lopez",family relationships,David Cuevas is a family man who works as a gangland tax collector for high ranking Los Angeles gang members. He makes collections across the city with his partner Creeper making sure people pay up or will see retaliation. An old threat returns to Los Angeles that puts everything David loves in harm’s way.,482,en,US
Skylines,2020,"Science Fiction, Action, Thriller",5.575,7.633,113,Liam O'Donnell,Liam O'Donnell,"Lindsey Morgan, Alexander Siddig, Rhona Mitra","mind control, spacecraft, martial arts, self sacrifice, space travel, promise, alien, revenge, betrayal, female protagonist, creature, battle, resistance fighter, virus, brother sister relationship, good versus evil","When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",554,en,"US, GB"
Artemis Fowl,2020,"Adventure, Fantasy, Science Fiction, Family, Action",5.555,7.728,94,Kenneth Branagh,,"Ferdia Shaw, Colin Farrell, Lara McDonnell","ransom, magic, kidnapping, fairy, based on children's book, criminal mastermind, family, kid genius, complicated, disrespectful",Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,1661,en,US
Legacy of Lies,2020,"Thriller, Action",5.5,7.365,101,Adrian Bol,Adrian Bol,"Scott Adkins, Honor Kneafsey, Martin McDougall",,An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,232,en,"US, GB, UA"
Fatman,2020,"Action, Comedy, Fantasy, Adventure, Horror, Science Fiction",5.5,7.162,100,Eshom Nelms,,"Mel Gibson, Walton Goggins, Marianne Jean-Baptiste","hitman, holiday, santa claus, dark comedy, north pole, evil child, christmas","A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking.",861,en,US
The Rental,2020,"Horror, Thriller",5.5,8.135,88,Dave Franco,,"Dan Stevens, Alison Brie, Sheila Vand","portland, oregon, camera, ecstasy, stalker, murder, voyeurism, handyman, airbnb, weekend getaway, mismatched couple","Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.",905,en,US
The Call,2020,"Horror, Thriller",5.5,7.258,97,Timothy Woodward Jr.,Patrick Stibbs,"Lin Shaye, Tobin Bell, Chester Rushing","missing child, phone call, 1980s","In the fall of 1987, a group of small-town friends must survive the night in the home of a sinister couple after a tragic accident occurs. Needing only to make a single phone call, the request seems horribly ordinary until they realize that this call could change their life…or end it.",161,en,"CA, US"
The Rhythm Section,2020,"Action, Thriller",5.498,7.522,109,Reed Morano,,"Blake Lively, Jude Law, Sterling K. Brown","based on novel or book, spy, revenge, terrorism","When she discovers the plane crash that claimed the lives of her family was no accident, Stephanie Patrick enters the dark, complex world of international espionage seeking vengeance. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear.",608,en,"IE, ES, US, GB"
Lost Girls & Love Hotels,2020,Drama,5.4,7.378,97,William Olsson,,"Alexandra Daddario, Takehiro Hira, Carice van Houten","based on novel or book, tokyo, japan","Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels.",185,en,US
2067,2020,"Science Fiction, Thriller",5.34,7.571,114,Seth Larney,Seth Larney,"Kodi Smit-McPhee, Ryan Kwanten, Sana'a Shaik","climate change, time travel, deforestation, 2060s, extinct plants, synthetic oxygen","A lowly utility worker is called to the future by a mysterious radio signal, he must leave his dying wife to embark on a journey that will force him to face his deepest fears in an attempt to change the fabric of reality and save humankind from its greatest environmental crisis yet.",844,en,"AU, US"
