Title,Year,Genres,Rating,Runtime,Director,Writer,Actors,Plot,Language,Country
Hitchcock,2012,Drama,6.6,98,Sacha Gervasi,,"Anthony Hopkins, Helen Mirren, Scarlett Johansson","Following his great success with ""North by Northwest,"" director Alfred Hitchcock makes a daring choice for his next project: an adaptation of Robert Bloch's novel ""Psycho."" When the studio refuses to back the picture, Hitchcock decides to pay for it himself in exchange for a percentage of the profits. His wife, Alma Reville, has serious reservations about the film but supports him nonetheless. Still, the production strains the couple's marriage.",en,US
Bernie,2012,"Comedy, Crime, Drama",6.6,99,Richard Linklater,,"Jack Black, Shirley MacLaine, Matthew McConaughey","In small-town Texas, affable and popular mortician Bernie Tiede strikes up a friendship with Marjorie Nugent, a wealthy widow well known for her sour attitude. When she becomes controlling and abusive, Bernie goes to great lengths to remove himself from her grasp.",en,US
The Grey,2012,"Drama, Thriller, Action, Adventure",6.6,117,Joe Carnahan,,"Liam Neeson, Dermot Mulroney, Frank Grillo","Following a grueling five-week shift at an Alaskan oil refinery, workers led by sharpshooter John Ottway are flying home for a much-needed vacation. But a brutal storm causes their plane to crash in the frozen wilderness, and only eight men, including Ottway, survive. As they trek southward toward civilization and safety, Ottway and his companions must battle mortal injuries, the icy elements, and a pack of hungry wolves.",en,US
Madagascar 3: Europe's Most Wanted,2012,"Animation, Family, Comedy, Adventure",6.6,93,Eric Darnell,,"Ben Stiller, Chris Rock, David Schwimmer","Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",en,US
Get the Gringo,2012,"Action, Thriller, Crime, Drama",6.58,96,Adrian Grünberg,Mel Gibson,"Mel Gibson, Kevin Hernandez, Daniel Giménez Cacho",A career criminal nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a 9-year-old boy.,en,"US, MX"
Prometheus,2012,"Science Fiction, Adventure, Mystery",6.574,124,Ridley Scott,Jon Spaihts,"Noomi Rapace, Michael Fassbender, Charlize Theron","A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",en,US
Seeking a Friend for the End of the World,2012,"Comedy, Drama, Romance, Adventure",6.572,101,Lorene Scafaria,,"Steve Carell, Keira Knightley, Connie Britton","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",en,US
Red Tails,2012,"Drama, Action, Adventure, History, War",6.56,125,Anthony Hemingway,,"Bryan Cranston, David Oyelowo, Cuba Gooding Jr.","The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",en,US
The Iceman,2012,"Thriller, Crime, Drama",6.548,105,Ariel Vromen,,"Michael Shannon, Winona Ryder, Ray Liotta","The true story of Richard Kuklinski, the notorious contract killer and family man.",en,US
Men in Black 3,2012,"Action, Comedy, Science Fiction",6.524,106,Barry Sonnenfeld,,"Will Smith, Tommy Lee Jones, Josh Brolin","Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",en,US
Act of Valor,2012,"Action, Thriller, War",6.5,110,Mike McCoy,Kurt Johnstad,"Roselyn Sánchez, Emilio Rivera, Gonzalo Menendez","When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",en,US
Liberal Arts,2012,"Romance, Comedy, Drama",6.5,97,Josh Radnor,,"Josh Radnor, Elizabeth Olsen, Richard Jenkins","Newly single, 35, and uninspired by his job, Jesse Fisher worries that his best days are behind him. But no matter how much he buries his head in a book, life keeps pulling Jesse back. When his favorite college professor invites him to campus to speak at his retirement dinner, Jesse jumps at the chance.",en,US
Puss in Boots: The Three Diablos,2012,"Adventure, Animation, Comedy, Family",6.5,13,Raman Hui,,"Antonio Banderas, Gilles Marini, Charlotte Newhouse","Puss in Boots is on a mission to recover the Princess' stolen ruby from the notorious French thief, Whisperer. Reluctantly accompanied by three little kittens, Three Diablos, Puss must tame them before they endanger the mission.",en,US
Blue Lagoon: The Awakening,2012,"Drama, Adventure, Romance, TV Movie",6.5,85,Jake Newsome,,"Indiana Evans, Brenton Thwaites, Denise Richards",Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,en,US
The Pirates! In an Adventure with Scientists!,2012,"Animation, Adventure, Family, Comedy",6.5,88,Peter Lord,Gideon Defoe,"Hugh Grant, Martin Freeman, Imelda Staunton","The enthusiastic Pirate Captain, along with his rag-tag crew, sets out to beat his bitter rivals. The chaotic adventure takes them from exotic shores to Victorian London, and from a haplessly smitten scientist to a diabolical queen.",en,GB
The Lorax,2012,"Animation, Family",6.5,86,Chris Renaud,,"Danny DeVito, Ed Helms, Zac Efron","A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",en,US
Mac & Devin Go to High School,2012,Comedy,6.5,75,Dylan C. Brown,,"Snoop Dogg, Wiz Khalifa, Mike Epps","A comedy that follows two high school students -- one overachiever struggling to write his valedictorian speech, the other a senior now going on his 15th year of school.",en,US
Safe,2012,"Action, Crime, Thriller",6.484,94,Boaz Yakin,Boaz Yakin,"Jason Statham, Chris Sarandon, James Hong","After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",en,US
Safe House,2012,"Action, Thriller",6.476,115,Daniel Espinosa,David Guggenheim,"Denzel Washington, Ryan Reynolds, Vera Farmiga","A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",en,US
The Twilight Saga: Breaking Dawn - Part 2,2012,"Adventure, Fantasy, Drama, Romance",6.461,115,Bill Condon,,"Kristen Stewart, Robert Pattinson, Taylor Lautner","After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",en,US
Ted,2012,"Comedy, Fantasy",6.438,107,Seth MacFarlane,,"Mark Wahlberg, Mila Kunis, Seth MacFarlane","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",en,US
Salmon Fishing in the Yemen,2012,"Drama, Romance, Comedy",6.436,107,Lasse Hallström,,"Ewan McGregor, Emily Blunt, Kristin Scott Thomas",A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.,en,GB
Goon,2012,"Comedy, Drama",6.4,92,Michael Dowse,,"Seann William Scott, Marc-André Grondin, Alison Pill","Doug Glatt, a slacker who discovers he has a talent for brawling, is approached by a minor league hockey coach and invited to join the team as the ""muscle."" Despite the fact that Glatt can't skate, his best friend, Pat, convinces him to give it a shot, and Glatt becomes a hero to the team and their fans, until the league's reigning goon becomes threatened by Glatt's success and decides to even the score.",en,"US, CA"
The Collection,2012,"Horror, Thriller",6.4,82,Marcus Dunstan,,"Josh Stewart, Emma Fitzpatrick, Christopher McDonald","Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",en,US
Celeste & Jesse Forever,2012,"Comedy, Drama, Romance",6.4,91,Lee Toland Krieger,,"Rashida Jones, Andy Samberg, Ari Graynor","Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each other’s sentences. They are forever linked in their friends’ minds as the perfect couple – she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback?",en,US
Great Expectations,2012,"Drama, Romance",6.383,128,Mike Newell,,"Jeremy Irvine, Helena Bonham Carter, Ralph Fiennes","Miss Havisham, a wealthy spinster who wears an old wedding dress and lives in the dilapidated Satis House, asks Pip's Uncle Pumblechook to find a boy to play with her adopted daughter Estella. Pip begins to visit Miss Havisham and Estella, with whom he falls in love, then Pip—a humble orphan—suddenly becomes a gentleman with the help of an unknown benefactor.",en,GB
Ice Age: Continental Drift,2012,"Animation, Comedy, Adventure, Family",6.381,88,Steve Martino,,"Ray Romano, John Leguizamo, Denis Leary","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",en,US
Compliance,2012,"Drama, Thriller",6.367,90,Craig Zobel,,"Ann Dowd, Dreama Walker, Pat Healy","On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.",en,US
Taken 2,2012,"Action, Crime, Thriller",6.362,91,Olivier Megaton,Robert Mark Kamen,"Liam Neeson, Maggie Grace, Famke Janssen","In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",en,"US, FR"
Savages,2012,"Crime, Drama, Thriller",6.348,131,Oliver Stone,,"Taylor Kitsch, Blake Lively, Aaron Taylor-Johnson",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,en,US
Contraband,2012,"Thriller, Action, Drama, Crime",6.331,109,Baltasar Kormákur,,"Mark Wahlberg, Kate Beckinsale, Ben Foster","When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago—smuggling—to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.",en,"US, GB, FR"
John Carter,2012,"Action, Adventure, Science Fiction",6.326,132,Andrew Stanton,,"Taylor Kitsch, Lynn Collins, Samantha Morton","John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",en,US
Arbitrage,2012,"Drama, Thriller",6.315,100,Nicholas Jarecki,Nicholas Jarecki,"Richard Gere, Susan Sarandon, Tim Roth","A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.",en,US
The Expendables 2,2012,"Action, Adventure, Thriller",6.3,103,Simon West,,"Sylvester Stallone, Jason Statham, Jet Li","Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",en,US
The Seasoning House,2012,Horror,6.3,89,Paul Hyett,Paul Hyett,"Rosie Day, Sean Pertwee, Kevin Howarth","The Seasoning House - where young girls are prostituted to the military. An orphaned deaf mute is enslaved to care for them. She moves between the walls and crawlspaces, planning her escape. Planning her ingenious and brutal revenge.",en,"US, GB"
Underworld: Awakening,2012,"Fantasy, Action, Horror",6.3,88,Björn Stein,,"Kate Beckinsale, Stephen Rea, Michael Ealy","Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",en,US
Diary of a Wimpy Kid: Dog Days,2012,"Comedy, Family",6.3,94,David Bowers,,"Zachary Gordon, Robert Capron, Devon Bostick","It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",en,US
Premium Rush,2012,"Crime, Action, Thriller",6.3,91,David Koepp,John Kamps,"Joseph Gordon-Levitt, Michael Shannon, Dania Ramirez","In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",en,US
Girl vs. Monster,2012,"Family, Comedy, Science Fiction, TV Movie",6.3,89,Stuart Gillard,Annie DeYoung,"Olivia Holt, Jennifer Aspen, Kerris Dorsey",Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.,en,"US, CA"
American Reunion,2012,Comedy,6.297,113,Jon Hurwitz,,"Jason Biggs, Alyson Hannigan, Seann William Scott","The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",en,US
The Raven,2012,"Crime, Thriller, Mystery",6.289,111,James McTeigue,,"John Cusack, Luke Evans, Alice Eve","A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.",en,US
Promised Land,2012,Drama,6.287,106,Gus Van Sant,Matt Damon,"Matt Damon, Frances McDormand, John Krasinski","A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",en,"AE, US"
Beverly Hills Chihuahua 3,2012,"Comedy, Family",6.281,89,Lev L. Spiro,Dana Starfield,"George Lopez, Frances Fisher, Jake Busey","When Papi, Chloe, the pups, Uncle Pedro, and their owners move to a hotel, the smallest pup Rosa feels like she doesn't fit in, and Papi wants to make her feel better by showing her how special she is.",en,US
Sightseers,2012,"Comedy, Crime, Romance",6.274,88,Ben Wheatley,Alice Lowe,"Alice Lowe, Steve Oram, Eileen Davies","Chris wants to show girlfriend Tina his world, but events soon conspire against the couple and their dream caravan holiday takes a very wrong turn.",en,GB
Upside Down,2012,"Romance, Science Fiction, Drama, Fantasy",6.272,104,Juan Diego Solanas,,"Kirsten Dunst, Jim Sturgess, Timothy Spall","In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?",en,"CA, US"
The Bourne Legacy,2012,"Action, Thriller",6.228,135,Tony Gilroy,,"Jeremy Renner, Rachel Weisz, Edward Norton",New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.,en,US
This Means War,2012,"Action, Comedy, Romance",6.2,98,McG,,"Reese Witherspoon, Chris Pine, Tom Hardy",Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.,en,US
Journey 2: The Mysterious Island,2012,"Adventure, Action, Science Fiction",6.2,94,Brad Peyton,,"Dwayne Johnson, Josh Hutcherson, Vanessa Hudgens","Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",en,US
Gone,2012,"Thriller, Drama",6.2,94,Heitor Dhalia,Allison Burnett,"Amanda Seyfried, Daniel Sunjata, Wes Bentley","Jill Conway is trying to rebuild her life after surviving a terrifying kidnapping attempt. Though she is having a difficult time, she takes small steps toward normalcy by starting a new job and inviting her sister, Molly, to move in with her. Returning home from work one morning, Jill discovers that Molly has vanished, and she is certain that the same man who previously abducted her has returned for revenge.",en,US
Magic Mike,2012,"Drama, Comedy",6.2,110,Steven Soderbergh,,"Channing Tatum, Matthew McConaughey, Alex Pettyfer","Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",en,US
Rock of Ages,2012,"Comedy, Drama, Romance, Music",6.2,123,Adam Shankman,,"Julianne Hough, Diego Boneta, Alec Baldwin","A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",en,US
Red Lights,2012,Thriller,6.2,114,Rodrigo Cortés,,"Sigourney Weaver, Robert De Niro, Cillian Murphy","Two investigators of paranormal hoaxes, the veteran Dr. Margaret Matheson and her young assistant, Tom Buckley, study the most varied metaphysical phenomena with the aim of proving their fraudulent origins. Simon Silver, a legendary blind psychic, reappears after an enigmatic absence of 30 years to become the greatest international challenge to both orthodox science and professional sceptics. Tom starts to develop an intense obsession with Silver, whose magnetism becomes stronger with each new manifestation of inexplicable events. As Tom gets closer to Silver, tension mounts, and his worldview is threatened to its core.",en,ES
A Perfect Ending,2012,"Drama, Romance",6.2,110,Nicole Conn,Nicole Conn,"Barbara Niven, Jessica Clark, John Heard","This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expects, a perfect ending is still in reach.",en,US
The Dictator,2012,Comedy,6.199,83,Larry Charles,,"Sacha Baron Cohen, Ben Kingsley, Anna Faris",The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,en,US
Here Comes the Boom,2012,"Comedy, Action, Drama",6.185,105,Frank Coraci,Kevin James,"Kevin James, Salma Hayek Pinault, Henry Winkler",A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,en,US
Zambezia,2012,"Comedy, Animation, Adventure, Family",6.179,83,Wayne Thornley,,"Samuel L. Jackson, Abigail Breslin, Leonard Nimoy","Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community.",en,US
The Company You Keep,2012,"Drama, Thriller",6.174,121,Robert Redford,,"Robert Redford, Shia LaBeouf, Brendan Gleeson",A former Weather Underground activist goes on the run from a journalist who discovers his identity.,en,"CA, US"
The Brass Teapot,2012,"Comedy, Fantasy, Thriller",6.117,100,Ramaa Mosley,,"Juno Temple, Michael Angarano, Alexis Bledel","When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",en,US
A Thousand Words,2012,"Drama, Comedy",6.1,91,Brian Robbins,Steve Koren,"Eddie Murphy, Kerry Washington, Cliff Curtis","Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",en,US
The Woman in Black,2012,"Drama, Horror, Thriller",6.1,95,James Watkins,,"Daniel Radcliffe, Ciarán Hinds, Janet McTeer","The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",en,GB
Thunderstruck,2012,"Comedy, Family",6.1,94,John Whitesell,Eric Champnella,"Kevin Durant, Taylor Gray, Jim Belushi","After NBA star Kevin Durant switches talent with 16 year old Brian, the teenager becomes the star of his high school team, but Durant starts struggling and eventually learns an important lesson.",en,US
V/H/S,2012,"Thriller, Horror",6.1,116,Matt Bettinelli-Olpin,Ti West,"Calvin Lee Reeder, Lane Hughes, Kentucker Audley","When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire one rare VHS tape, they discover more found footage than they had bargained for.",en,US
So Undercover,2012,"Action, Comedy",6.1,94,Tom Vaughan,,"Miley Cyrus, Jeremy Piven, Mike O'Malley","When the FBI hires her to go undercover at a college sorority, Molly Morris (Miley Cyrus) must transform herself from a tough, streetwise private investigator to a refined, sophisticated university girl to help protect the daughter of a one-time Mobster. With several suspects on her list, Molly unexpectedly discovers that not everyone is who they appear to be, including herself.",en,US
Dark Shadows,2012,"Comedy, Fantasy",6.088,113,Tim Burton,,"Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter",Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,en,US
Erased,2012,"Action, Thriller",6.065,100,Philipp Stölzl,,"Aaron Eckhart, Liana Liberato, Olga Kurylenko",A former agent of the CIA and his estranged daughter go on the run after his employers target them for assassination.,en,"CA, US, GB"
Maniac,2012,"Horror, Thriller",6.046,89,Franck Khalfoun,,"Elijah Wood, Nora Arnezeder, America Olivo","As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.",en,US
Killing Them Softly,2012,"Crime, Thriller",6.026,97,Andrew Dominik,,"Brad Pitt, Scoot McNairy, Ben Mendelsohn","Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",en,US
Total Recall,2012,"Action, Science Fiction, Thriller",6.02,118,Len Wiseman,,"Colin Farrell, Jessica Biel, Kate Beckinsale","Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen.",en,US
Parental Guidance,2012,Comedy,6.0,104,Andy Fickman,,"Billy Crystal, Bette Midler, Marisa Tomei",Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,en,US
The Possession,2012,"Horror, Thriller",6.0,92,Ole Bornedal,Juliet Snowden,"Jeffrey Dean Morgan, Kyra Sedgwick, Natasha Calis","A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",en,"CA, US"
Antiviral,2012,"Science Fiction, Horror",6.0,110,Brandon Cronenberg,Brandon Cronenberg,"Caleb Landry Jones, Sarah Gadon, Malcolm McDowell","Syd March is an employee at a clinic that sells injections of live viruses harvested from sick celebrities to obsessed fans. When he becomes infected with the disease that kills super sensation Hannah Geist, Syd becomes a target for collectors and rabid fans. He must unravel the mystery surrounding her death before he suffers the same fate.",en,"CA, FR"
Snow White and the Huntsman,2012,"Adventure, Fantasy, Drama",6.0,127,Rupert Sanders,,"Kristen Stewart, Chris Hemsworth, Charlize Theron","After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",en,US
The Tall Man,2012,"Horror, Mystery, Thriller",6.0,106,Pascal Laugier,Pascal Laugier,"Jessica Biel, Jodelle Ferland, Stephen McHattie","When her child goes missing, a mother looks to unravel the legend of the Tall Man, an entity who allegedly abducts children.",en,"CA, US"
Stand Up Guys,2012,"Thriller, Comedy, Action",6.0,95,Fisher Stevens,,"Christopher Walken, Al Pacino, Alan Arkin","After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",en,US
What to Expect When You're Expecting,2012,"Romance, Comedy, Drama",6.0,110,Kirk Jones,,"Jennifer Lopez, Chace Crawford, Anna Kendrick","Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",en,US
The Baytown Outlaws,2012,"Action, Comedy, Crime",5.966,98,Barry Battles,Barry Battles,"Clayne Crawford, Travis Fimmel, Daniel Cudmore","When three redneck brothers agree to help a woman save her son from an abusive father, they become targets on the run from an odd cast of characters.",en,US
Deadfall,2012,"Crime, Drama, Thriller",5.955,95,Stefan Ruzowitzky,,"Eric Bana, Olivia Wilde, Charlie Hunnam","A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",en,US
Lockout,2012,"Action, Thriller, Science Fiction",5.935,95,Stephen St. Leger,Luc Besson,"Guy Pearce, Maggie Grace, Vincent Regan","Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",en,FR
The Divide,2012,"Horror, Science Fiction, Thriller",5.929,112,Xavier Gens,Eron Sheean,"Lauren German, Michael Biehn, Milo Ventimiglia","Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.",en,"CA, US"
Werewolf: The Beast Among Us,2012,"Drama, Horror, Thriller",5.9,93,Louis Morneau,,"Ed Quinn, Guy Wilson, Stephen Rea","Set in a 19th century village, a young man studying under a local doctor joins a team of hunters on the trail of a wolf-like creature.",en,US
Starship Troopers: Invasion,2012,"Animation, Action, Science Fiction",5.9,89,Shinji Aramaki,,"Luci Christian, David Anthony Matranga, Justin Doran","The troopers of two starships have joined forces to terminate a massive bug attack at a Federation outpost. Before the mission can be completed and the survivors evacuated, one ship abruptly departs and goes inexplicably dark. The remaining battle-hardened troopers race to the rescue only to discover that the threat from the bugs is about to hit home.",en,US
Mirror Mirror,2012,"Adventure, Comedy, Family, Fantasy",5.9,106,Tarsem Singh,,"Lily Collins, Julia Roberts, Armie Hammer","After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",en,US
Battleship,2012,"Thriller, Action, Adventure, Science Fiction",5.9,131,Peter Berg,,"Taylor Kitsch, Alexander Skarsgård, Rihanna","When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him.",en,US
This Is 40,2012,Comedy,5.891,134,Judd Apatow,,"Paul Rudd, Leslie Mann, John Lithgow","Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",en,US
The Five-Year Engagement,2012,"Comedy, Romance",5.851,124,Nicholas Stoller,,"Jason Segel, Emily Blunt, Rhys Ifans","Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",en,US
The Campaign,2012,Comedy,5.826,85,Jay Roach,,"Will Ferrell, Zach Galifianakis, Jason Sudeikis",Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,en,US
The Dinosaur Project,2012,"Adventure, Action, Horror",5.8,83,Sid Bennett,Sid Bennett,"Natasha Loring, Matt Kane, Richard Dillane",Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.,en,"US, GB"
