Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Dragged Across Concrete,2019,"Crime, Action, Thriller",6.589,8.782,158,S. Craig Zahler,,"Mel Gibson, Vince Vaughn, Tory Kittles","gold, husband wife relationship, corruption, sibling relationship, hostage, heist, murder, shootout, brutality, criminal, ex-con, crooked cop, reunited friends, suspended cop, stake out, violence","Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",1005,en,"CA, US, GB"
Greta,2019,"Mystery, Thriller, Horror, Drama",6.566,7.693,98,Neil Jordan,,"Chloë Grace Moretz, Isabelle Huppert, Maika Monroe","new york city, paris, france, psychopath, finger, stalker, basement, dog, evil, roofie, older woman younger woman relationship, melodramatic","A young woman returns a lonely widow’s lost purse, leading to an unlikely relationship between the two — until the young woman discovers the widow might not be all that she seems.",1346,en,"US, IE, CA, KR, HK"
Rambo: Last Blood,2019,"Action, Thriller, Drama",6.535,18.915,89,Adrian Grünberg,,"Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta","post-traumatic stress disorder (ptsd), arizona, human trafficking, affectation, sequel, father figure, last stand, horse ranch, mexican american border, revenge plot, angry, mexican cartel, vindictive","After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",3946,en,US
Falling Inn Love,2019,"Romance, Comedy",6.532,7.293,98,Roger Kumble,,"Christina Milian, Adam Demos, Jeffrey Bowyer-Chapman","san francisco, california, new zealand, romance, interracial relationship, inn, renovation","When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.",1153,en,US
The Informer,2019,"Drama, Crime, Thriller",6.518,7.472,109,Andrea Di Stefano,,"Joel Kinnaman, Rosamund Pike, Common","prison, new york city, based on novel or book, gangster, organized crime, ex-con, undercover operation, police informant, polish mafia","In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.",860,en,GB
Scary Stories to Tell in the Dark,2019,"Horror, Adventure, Mystery",6.5,7.724,108,André Øvredal,,"Zoe Colletti, Dean Norris, Michael Garza","small town, based on novel or book, halloween, haunted house, scarecrow, family secrets, urban legend, racism, high school friends, aspiring writer, draft dodger, 1960s, folk horror","Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",2671,en,"CA, HK, US"
Wonder Park,2019,"Comedy, Animation, Adventure, Family, Fantasy",6.5,8.344,86,Dylan Brown,,"Brianna Denski, Norbert Leo Butz, Ken Hudson Campbell","animals, amusement park, wonder, imagination","A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",704,en,US
Shaft,2019,"Action, Crime, Comedy, Mystery",6.5,7.851,111,Tim Story,Kenya Barris,"Samuel L. Jackson, Jessie T. Usher, Regina Hall","sequel, shootout, drug lord, reboot, death of friend","JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friend’s untimely death, he needs an education only his dad can provide. Absent throughout JJ’s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlem’s heroin-infested underbelly.",1737,en,US
Jarhead: Law of Return,2019,War,6.5,7.315,103,Don Michael Paul,Don Michael Paul,"Devon Sawa, Yael Eitan, Nicholas Aaron",,"Major Ronan Jackson, an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator, is shot down while flying through Syrian airspace. After miraculously surviving the crash, Jackson is taken captive by a group of Hezbollah militiamen. A squad of elite soldiers, led by Gunnery Sergeant Dave Torres, risk their own lives in the hopes of saving an ally they've never met.",3344,en,US
Hustlers,2019,"Drama, Comedy, Crime",6.475,9.269,110,Lorene Scafaria,Lorene Scafaria,"Constance Wu, Jennifer Lopez, Julia Stiles","new york city, hustler, wall street, stripper, based on true story, strip club, biting, exotic dancer, stock market crash, economic crisis, reflective, based on magazine, newspaper or article, 2000s, inspired by magazine, newspaper or article, antagonistic",A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,2952,en,US
The Perfect Date,2019,"Romance, Comedy",6.452,7.841,93,Chris Nelson,,"Noah Centineo, Laura Marano, Odiseas Georgiadis","adolescence, fake boyfriend, based on young adult novel","No beau? No problem! To earn money for college, a high schooler creates a dating app that lets him act as a stand-in boyfriend.",3253,en,US
The Aftermath,2019,"War, Drama, Romance",6.449,8.159,108,James Kent,,"Keira Knightley, Alexander Skarsgård, Jason Clarke","based on novel or book, world war ii, post war germany, post world war ii, hamburg, germany, 1940s","In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.",667,en,"US, GB"
Triple Threat,2019,"Thriller, Action",6.413,8.354,96,Jesse V. Johnson,Joey O'Bryan,"Tony Jaa, Tiger Chen Hu, Iko Uwais","martial arts, assassin, police, hitman, fight, mercenary, organized crime, تهدید سه گانه","A crime syndicate places a hit on a billionaire's daughter, making her the target of an elite assassin squad. A small band of down-and-out mercenaries protects her, fighting tooth and nail to stop the assassins from reaching their target.",587,en,US
The Knight Before Christmas,2019,"Comedy, Romance",6.403,7.322,92,Monika Mitchell,Cara J. Russell,"Vanessa Hudgens, Josh Whitehouse, Emmanuelle Chriqui","time travel, knight, ontario, canada, christmas",A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,1117,en,US
The Kill Team,2019,"War, Action, Drama",6.4,7.517,87,Dan Krauss,Dan Krauss,"Nat Wolff, Alexander Skarsgård, Adam Long",,"When Andrew Briggman—a young soldier in the US invasion of Afghanistan—witnesses other recruits killing innocent civilians under the direction of a sadistic Sergeant, he considers reporting them to higher-ups. However, the heavily-armed and increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear that he'll be the next target.",397,en,US
Miss Bala,2019,Action,6.4,7.966,104,Catherine Hardwicke,Gareth Dunnet-Alcocer,"Gina Rodriguez, Ismael Cruz Cordova, Aislinn Derbez","mexico, corruption, remake, mob boss, beauty queen","Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength.",547,en,"US, MX"
A Cinderella Story: Christmas Wish,2019,"Romance, Music, Comedy, Fantasy",6.4,7.669,93,Michelle Johnston,Michelle Johnston,"Laura Marano, Gregg Sulkin, Isabella Gómez","musical, christmas, christmas songs","Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",703,en,US
Nancy Drew and the Hidden Staircase,2019,"Crime, Family, Mystery",6.4,7.326,89,Katt Shea,,"Sophia Lillis, Sam Trammell, Linda Lavin",woman director,"Nancy Drew, a smart high schooler with a penchant for keen observation and deduction, stumbles upon the haunting of a local home. A bit of an outsider struggling to fit into her new surroundings, Nancy and her pals set out to solve the mystery, make new friends, and establish their place in the community",234,en,US
Charlie's Angels,2019,"Action, Adventure, Comedy",6.4,11.397,118,Elizabeth Banks,,"Kristen Stewart, Naomi Scott, Ella Balinska","training, high technology, betrayal, female protagonist, scientist, agent, female agent, undercover operation, hamburg, germany, duringcreditsstinger, woman director, hand to hand combat, istanbul, turkey, new recruit, based on tv series","Elena Houghlin is a scientist, engineer and inventor of Calisto -- a sustainable energy source that will revolutionize the way people use power. It will be ready as soon as she works out the last issue, if not it could be turned into a dangerous weapon. But when the cutting edge technology is pushed to an investor before she can do that, Elena turns to the Townsend Agency for help. Now, it's up to the Angels -- Jane, Sabina, and the newly recruited Elena -- to retrieve Calisto before it can be transformed into a weapon of mass destruction.",2994,en,US
Terminator: Dark Fate,2019,"Science Fiction, Action, Adventure, Thriller",6.4,18.305,128,Tim Miller,,"Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis","helicopter, mexico city, mexico, artificial intelligence (a.i.), cyborg, dystopia, time travel, sequel, plane crash","Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",5200,en,US
Annabelle Comes Home,2019,Horror,6.4,18.586,106,Gary Dauberman,,"Mckenna Grace, Madison Iseman, Katie Sarife","supernatural, babysitter, priest, doll, creepy doll, jump scare, possessed doll, supernatural power, the conjuring universe","Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",3556,en,US
Can You Keep a Secret?,2019,"Romance, Comedy",6.398,7.56,94,Elise Durán,,"Alexandra Daddario, Tyler Hoechlin, Sunita Mani","new york city, based on novel or book, panic, promise, marketing, dating, falling in love, young woman, humiliation, stranger, first class, ceo, woman director, airplane flight, energy drink, turbulent flight, secrets, plane travel, radical honesty, new boss","Emma Corrigan, a girl with a few secrets, thinks she’s about to die on a turbulent plane ride. She spills them all to the handsome stranger sitting next to her. At least, she thought he was a stranger. But then, her company’s young and elusive CEO, arrives at the office. It’s him. And he knows every single humiliating detail about her.",923,en,US
Rust Creek,2019,"Thriller, Drama, Action, Crime",6.343,7.848,108,Jen McGowan,Julie Lipson,"Hermione Corfield, Jay Paulson, Sean O'Bryan","sheriff, kentucky, woods, survival, murder, meth lab, woman director","When an overachieving college senior makes a wrong turn, her road trip becomes a life-changing fight for survival in rural Kentucky.",313,en,US
Crawl,2019,"Horror, Thriller, Action",6.321,10.272,87,Alexandre Aja,Michael Rasmussen,"Kaya Scodelario, Barry Pepper, Morfydd Clark","florida, hurricane, animal attack, alligator, creature, flood, animal horror, crawlspace, father daughter relationship","When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",3134,en,"CA, US"
Triple Frontier,2019,"Action, Thriller, Crime, Adventure",6.317,15.512,125,J.C. Chandor,,"Ben Affleck, Oscar Isaac, Charlie Hunnam","peru, cocaine, amazon rainforest, survival, drug cartel, drug lord, andes mountains, ex special forces, treasure heist","Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",3259,en,US
Tall Girl,2019,"Comedy, Drama, Romance",6.314,8.016,101,Nzingha Stewart,Sam Wolfson,"Ava Michelle, Sabrina Carpenter, Steve Zahn","high school, romance, teen movie, insecurity","Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",1875,en,US
Polar,2019,"Action, Crime, Drama",6.313,15.323,118,Jonas Åkerlund,,"Mads Mikkelsen, Vanessa Hudgens, Katheryn Winnick","assassin, hitman, montana, chile, based on graphic novel, isolated house, criminal organization, neo-noir, forced retirement","When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",2245,en,US
Happy Death Day 2U,2019,"Comedy, Horror, Science Fiction",6.313,8.756,100,Christopher Landon,Christopher Landon,"Jessica Rothe, Israel Broussard, Ruby Modine","psychopath, college, sequel, murder, time loop, slasher, university, aftercreditsstinger, stabbed to death","Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",3417,en,US
Star Wars: The Rise of Skywalker,2019,"Adventure, Action, Science Fiction",6.302,21.346,142,J.J. Abrams,,"Carrie Fisher, Mark Hamill, Daisy Ridley",space opera,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",10050,en,US
Code 8,2019,"Science Fiction, Action, Crime",6.3,7.9,99,Jeff Chan,,"Robbie Amell, Stephen Amell, Kari Matchett","drug trafficking, dystopia, superhero, remake, co-workers relationship, super power, criminal gang, robot cop, combat drone, mother son relationship, based on short","In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",2016,en,CA
Sweetheart,2019,Horror,6.3,7.522,82,J.D. Dillard,Alex Hyner,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence","island, monster, ocean, shipwreck, survival, creature, sea monster, deserted island, creature feature, universal monsters","Jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night.",367,en,US
Murder Mystery,2019,"Action, Comedy, Mystery",6.268,9.892,97,Kyle Newacheck,,"Adam Sandler, Jennifer Aniston, Luke Evans","chase, yacht, cop, money, murder, monaco, inheritance, whodunit, troubled marriage, crime investigation, wanted, formula one (f1)","On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",4481,en,US
Isn't It Romantic,2019,"Comedy, Fantasy, Romance",6.211,8.085,89,Todd Strauss-Schulson,,"Rebel Wilson, Liam Hemsworth, Adam Devine","new york city, satire, romcom, parody, romance, spoof, low self esteem, alternative present, alternative world, censored profanity","For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",3488,en,US
Life Like,2019,"Thriller, Science Fiction",6.2,7.469,95,Josh Janowicz,Josh Janowicz,"Drew Van Acker, Addison Timlin, James D'Arcy","android, man woman relationship, robot, threesome, lgbt, humanity, gay theme","An idealistic attractive young couple acquires a stunning, life-like robot for guilt free help, but as the three grow closer, their perception of humanity will be altered forever.",253,en,US
Countdown,2019,"Horror, Thriller",6.2,8.368,90,Justin Dec,Justin Dec,"Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman","nurse, countdown, supernatural, religion, phone terror, devil, duringcreditsstinger, mysterious, sinister","A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",2141,en,US
The Kid Who Would Be King,2019,"Action, Adventure, Fantasy, Family",6.2,7.487,120,Joe Cornish,Joe Cornish,"Louis Ashbourne Serkis, Dean Chaumoo, Tom Taylor","epic, magic, sword, menace, cornwall, england, knight, medieval, enchantress, evil woman, excalibur, stonehenge, quest, led zeppelin, cautionary","Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",765,en,"US, GB"
The Hustle,2019,"Comedy, Crime",6.2,10.818,94,Chris Addison,,"Rebel Wilson, Anne Hathaway, Kumud Pant","bet, competition, con artist, swindler, remake, psychotic, aftercreditsstinger, aggressive, con woman, absurd, amused, farcical, pretentious","Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",2527,en,US
What Men Want,2019,"Comedy, Romance",6.2,17.175,117,Adam Shankman,,"Taraji P. Henson, Aldis Hodge, Josh Brener","telepathy, bartender, partnership, psychic, widower, single father, boxing trainer, national basketball association (nba), personal assistant, basketball player, sports agent, retelling, boys club, atlanta, georgia, father daughter relationship, best friends, woman in a man's world, best friend's wedding, passed over for promotion","Magically able to hear what men are thinking, a sports agent uses her newfound ability to turn the tables on her overbearing male colleagues.",1466,en,US
The Prodigy,2019,"Horror, Thriller",6.136,10.308,92,Nicholas McCarthy,,"Taylor Schilling, Jackson Robert Scott, Colm Feore","pennsylvania, usa, supernatural, halloween, reincarnation, based on true story, basement, serial killer, doctor, car accident, parent, metronome, soul transference, maggots, skeleton costume, regression therapy",A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,985,en,"CA, US"
Let It Snow,2019,"Romance, Comedy",6.1,7.423,93,Luke Snellin,,"Isabela Merced, Shameik Moore, Odeya Rush","based on novel or book, pig, holiday, teen movie, snow, blizzard, lgbt, multiple storylines, christmas spirit, christmas, christmas eve","In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.",1165,en,US
The Kitchen,2019,"Action, Crime, Drama",6.1,7.662,103,Andrea Berloff,Andrea Berloff,"Melissa McCarthy, Tiffany Haddish, Elisabeth Moss","new york city, 1970s, based on comic, irish mob, woman director","The mobster husbands of three 1978 Hell's Kitchen housewives are sent to prison by the FBI. Left with little but a sharp ax to grind, the ladies take the Irish mafia's matters into their own hands — proving unexpectedly adept at everything from running the rackets to taking out the competition… literally.",690,en,US
Arctic Dogs,2019,"Animation, Adventure, Comedy",6.1,7.332,93,Dimos Vrysellas,,"James Franco, Jeremy Renner, Alec Baldwin",,Animals band together to save the day when the evil Otto Von Walrus hatches a sinister scheme to accelerate global warming and melt the Arctic Circle.,131,en,"US, CA, GB"
Abigail,2019,"Adventure, Fantasy, Mystery",6.1,7.708,110,Aleksandr Boguslavskiy,,"Tinatin (Tina) Dalakishvili, Rinal Mukhametov, Artyom Tkachenko","magic, steampunk","A young girl Abigail lives in a city whose borders were closed many years ago because of an epidemic of a mysterious disease. Abby's father was one of the sick - and he was taken when she was six years old. Going against the authorities to find his father, Abby learns that her city is actually full of magic. And she discovers in herself extraordinary magical abilities.",230,en,US
Brightburn,2019,"Horror, Science Fiction, Thriller, Mystery",6.1,9.4,91,David Yarovesky,,"Jackson A. Dunn, Elizabeth Banks, David Denman","husband wife relationship, countryside, child murder, country life, super power, super villain, kansas state, father son relationship, mother son relationship","What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",3173,en,US
Vivarium,2019,"Science Fiction, Thriller, Mystery, Horror",6.063,8.518,97,Lorcan Finnegan,,"Imogen Poots, Jesse Eisenberg, Jonathan Aris","baby, suburbia, suburb, trapped, body bag, real estate agent, backrooms","A young woman and her fiancé are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",2172,en,"BE, DK, IE"
Color Out of Space,2019,"Horror, Science Fiction, Mystery, Thriller",6.042,7.802,110,Richard Stanley,,"Nicolas Cage, Joely Richardson, Madeleine Arthur","farm, hermit, mutation, barn, meteorite, cabin, descent into madness, alien invasion, family, new england, based on short story, necronomicon, well, infected, cosmic horror, alpaca, secluded house","The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touches—including them.",1499,en,US
1BR,2019,"Thriller, Drama, Horror",6.014,7.316,90,David Marmor,David Marmor,"Nicole Brydon Bloom, Giles Matthey, Taylor Nichols","cat, cult, murder, brainwashing, los angeles, california, torture, apartment building, estranged father, father daughter relationship","When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles, she thinks she's hit the jackpot. It's got plenty of space, friendly tenants, group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment — it chose her.",462,en,US
Porno,2019,"Comedy, Horror",6.0,7.841,98,Keola Racela,,"Evan Daves, Larry Saperstein, Jillian Mueller",porno,"When a group of naive teens working at a movie theater in a small Christian town discover a mysterious film hidden in its basement, they unleash an alluring succubus who gives them a sex education…written in blood.",379,en,US
Burn,2019,"Thriller, Crime, Action",6.0,8.341,89,Mike Gan,Mike Gan,"Tilda Cobham-Hervey, Josh Hutcherson, Suki Waterhouse","robbery, gas station, manipulation, loneliness, attempted rape, blue collar worker, escapee, petrol station","Lonely, unstable gas station attendant Melinda is tired of being overshadowed by her more confident, outgoing co-worker Sheila. When the gas station is held up at gunpoint by Billy, a desperate man in need of quick cash, Melinda finds an opportunity to make a connection with the robber, regardless of who gets hurt.",299,en,US
The Last Summer,2019,"Romance, Comedy",6.0,7.36,109,Bill Bindley,Scott Bindley,"K.J. Apa, Maia Mitchell, Jacob Latimore","chicago, illinois, romcom, teen movie, summer, graduate","Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college.",1373,en,US
Child's Play,2019,"Horror, Thriller",6.0,8.077,90,Lars Klevberg,,"Mark Hamill, Gabriel Bateman, Aubrey Plaza","chicago, illinois, artificial intelligence (a.i.), evil doll, remake, killer doll, slasher, reboot, animatronic","Karen, a single mother, gifts her son Andy a Buddi doll for his birthday, unaware of its more sinister nature. A contemporary re-imagining of the 1988 horror classic.",1925,en,US
Close,2019,"Action, Adventure, Thriller",6.0,7.76,95,Vicky Jewson,,"Noomi Rapace, Sophie Nélisse, Indira Varma","kidnapping, bodyguard, casablanca, morocco, morocco, heiress, safe house, counterterrorism","A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",673,en,"US, GB"
Polaroid,2019,"Horror, Mystery, Thriller",6.0,7.816,88,Lars Klevberg,,"Kathryn Prescott, Tyler Young, Samantha Logan","high school, 1970s, camera, undead, antique, polaroid, polaroid camera, haunted","High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all.",1064,en,"CA, US"
The Silence,2019,"Horror, Drama, Thriller, Fantasy",6.0,7.771,90,John R. Leonetti,,"Stanley Tucci, Kiernan Shipka, Miranda Otto","based on novel or book, deaf, post-apocalyptic future, survival, creature, religious cult, sign languages, deadly creature, creature attack, trying to avoid making noise","With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.",1573,en,US
Rim of the World,2019,"Science Fiction, Adventure, Action, Comedy",6.0,7.561,99,McG,,"Jack Gore, Miya Cech, Benjamin Flores Jr.","summer camp, alien, alien invasion, pasadena","Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",963,en,US
The Courier,2019,"Action, Thriller, Adventure, Crime",6.0,7.476,99,Zackary Adler,Zackary Adler,"Olga Kurylenko, Gary Oldman, Dermot Mulroney","london, england, crime boss, courier","Ezekiel Mannings, a vicious crime boss, is out to kill Nick, the lone witness set to testify against him. He hires a mysterious female motorcycle courier to unknowingly deliver a poison-gas bomb to slay Nick, but after she rescues Nick from certain death, the duo must confront an army of ruthless hired killers in order to survive the night.",541,en,"US, GB"
Dark Phoenix,2019,"Science Fiction, Action, Adventure",5.974,19.601,114,Simon Kinberg,Simon Kinberg,"Sophie Turner, James McAvoy, Nicholas Hoult","superhero, mutant, telekinesis, based on comic, superhero team, 1990s, cosmic","The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",6602,en,US
Dreamland,2019,"Drama, Thriller",5.9,7.664,98,Miles Joris-Peyrafitte,Nicolaas Zwart,"Finn Cole, Margot Robbie, Travis Fimmel","bounty hunter, shower, sandstorm, bank robber, barn, murder, fugitive, bullet wound, drought","Amid the dust storms and economic depression of Dust Bowl Era Oklahoma, Eugene Evans finds his family farm on the brink of foreclosure. Discovering fugitive bank robber Allison Wells hiding in his small town, he is torn between claiming the bounty on her head and his growing attraction to the seductive criminal.",240,en,"US, GB"
Men in Black: International,2019,"Comedy, Science Fiction, Action",5.9,13.667,115,F. Gary Gray,,"Chris Hemsworth, Tessa Thompson, Rebecca Ferguson","london, england, paris, france, secret organization, sahara desert, based on comic, sequel, co-workers relationship, alien invasion, brooklyn, new york city, eiffel tower, paris, buddy cop, alien friendship, weapons trafficking, marrakesh, morocco","The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",4969,en,US
The Queen's Corgi,2019,"Family, Animation",5.9,7.356,85,Ben Stassen,Johnny Smith,"Rusty Shackleford, Jo Wyatt, Mari Devon","london, england, self-discovery, palace, dog fighting, dog, united kingdom, queen of england, journey, pets, corgi","Since his arrival at Buckingham palace, Rex lives a life of luxury. Top dog, he has superseded his three fellow Corgis in Her Majesty’s heart. His arrogance can be quite irritating. When he causes a diplomatic incident during an official dinner with the President of the United States, he falls into disgrace. Betrayed by one of his peers, Rex becomes a stray dog in the streets of London. How can he redeem himself? In love, he will find the resources to surpass himself in the face of great danger…",429,en,BE
Line of Duty,2019,"Thriller, Crime, Action",5.9,7.326,98,Steven C. Miller,Jeremy Drysdale,"Aaron Eckhart, Courtney Eaton, Ben McKenzie",apologetic,"Frank Penny is a disgraced cop looking for a shot at redemption. When the police chief's 11-year-old daughter is abducted, Frank goes rogue to try and save her. But to find the girl, Frank will need the help of Ava Brooks, whose live-streaming news channel is broadcasting Frank's every move.",329,en,"US, GB"
A Score to Settle,2019,"Action, Crime, Drama, Thriller",5.852,7.692,103,Shawn Ku,John Newman,"Nicolas Cage, Noah Le Gros, Karolina Wydra","release from prison, insomnia, flashback, vengeance, father son relationship",A former mob enforcer who is released from prison after serving 22 years for a crime he didn't commit sets out on a path for revenge against the people who wronged him.,495,en,US
Cold Pursuit,2019,"Action, Crime, Thriller, Comedy, Drama",5.832,9.691,119,Hans Petter Moland,,"Liam Neeson, Tom Bateman, Tom Jackson","drug dealer, dark comedy, colorado, revenge, gun battle, snow, sympathetic","The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",2613,en,US
Ma,2019,"Horror, Thriller",5.8,9.565,99,Tate Taylor,Scotty Landes,"Octavia Spencer, Juliette Lewis, Diana Silvers","casino, kidnapping, psychopath, underage drinking, revenge, murder, slasher, psychological thriller, stabbing, veterinary, mental illness, loner, school loner, hanging out, munchausen syndrome by proxy","Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",2250,en,CY
Pet Sematary,2019,"Horror, Thriller",5.733,9.495,100,Dennis Widmyer,,"Jason Clarke, Amy Seimetz, John Lithgow","husband wife relationship, countryside, based on novel or book, cat, remake, tragedy, maine, zombie, pet cemetery, indian burial ground, neighbor neighbor relationship, pets, father daughter relationship, traumatized woman","Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",3228,en,US
