Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
The Search for Santa Paws,2010,"Family, Adventure",6.241,7.15,89,Robert Vince,Robert Vince,"Kaitlyn Maher, Madison Pettis, Zachary Gordon","santa claus, dog, christmas","When Santa and his new best friend, Paws, discover that the boys and girls of the world have lost the spirit of the season, they take a trip to New York City. But after Santa loses his memory, it's up to Paws, a faithful orphan named Quinn, her new friend Will, and a wonderful group of magical talking dogs to save St. Nick and show the world what Christmas is really all about.",212,en,"CA, US"
The Switch,2010,"Comedy, Romance, Drama",6.228,7.851,101,Will Speck,,"Jennifer Aniston, Jason Bateman, Patrick Wilson","new york city, pregnancy, hypochondriac, little boy, single mother, based on short story, sperm donor, artificial insemination, precocious child, neurotic, wanting to have children, drunkenness, no memory, secret, best friends, moving back home","Kassie is a smart, fun-loving single woman who, despite her neurotic best friend Wally’s objections, decides it’s time to have a baby – even if it means doing it herself… with a little help from a charming sperm donor. But, unbeknownst to her, Kassie’s plans go awry because of a last-minute switch that isn’t discovered until seven years later… when Wally gets acquainted with Kassie’s cute, though slightly neurotic, son.",1902,en,US
Diary of a Wimpy Kid,2010,"Comedy, Family",6.222,10.041,92,Thor Freudenthal,,"Zachary Gordon, Robert Capron, Steve Zahn","cheese, coming of age, breaking the fourth wall, young boy, middle school, based on children's book, duringcreditsstinger, live action and animation, line drawing, child protagonist, casual","Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",1612,en,"GB, US"
Knight and Day,2010,"Action, Comedy",6.222,9.8,109,James Mangold,Patrick O'Neill,"Tom Cruise, Cameron Diaz, Peter Sarsgaard","central intelligence agency (cia), airport, inventor, kidnapping, boston, massachusetts, spy, traitor, invention, protection, betrayal, on the run, fish out of water, train, attraction, boy genius, drugged, tropical island, crash landing, airplane trip, duringcreditsstinger, motorcycle chase, seville, spain, unassuming, action comedy, lighthearted, sister's wedding, rogue spy, salzburg, austria","A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",4530,en,US
Monsters,2010,"Drama, Thriller, Science Fiction",6.221,7.503,94,Gareth Edwards,Gareth Edwards,"Scoot McNairy, Whitney Able, Mario Zuniga Benavides","mexico, monster, dystopia, pyramid, radio, melancholy, infection, usa–mexico border, forest, alien, alien invasion, central america, cattle, dead fish, reality vs fantasy, dark secret, detached, intimate, gentle","Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.",1606,en,"US, GB"
The Twilight Saga: Eclipse,2010,"Adventure, Fantasy, Drama, Romance",6.203,25.452,124,David Slade,,"Kristen Stewart, Robert Pattinson, Taylor Lautner","based on novel or book, immortality, vampire, bite, graduation, teen movie, werewolf, based on young adult novel, supernatural power, vampire human love","Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",8821,en,US
Percy Jackson & the Olympians: The Lightning Thief,2010,"Adventure, Fantasy, Family",6.2,25.224,118,Chris Columbus,,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario","monster, based on novel or book, greek mythology, dyslexia, god, poseidon, lightning bolt, fantasy world, demigod, based on young adult novel","Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",7516,en,"CA, US, GB"
Eat Pray Love,2010,"Drama, Romance",6.2,12.582,133,Ryan Murphy,,"Julia Roberts, Javier Bardem, James Franco","change, italy, indonesia, love, travel, female protagonist, india, divorce, around the world, bali, italian cuisine","Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",2452,en,US
Centurion,2010,"Adventure, Action, Drama",6.2,7.35,97,Neil Marshall,Neil Marshall,"Michael Fassbender, Olga Kurylenko, David Morrissey","roman empire, ancient rome, ancient world, britain, behind enemy lines, sole survivor, 2nd century, hadrian’s wall, pathetic","Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",1422,en,GB
The Other Woman,2010,Drama,6.2,7.482,98,Don Roos,,"Natalie Portman, Scott Cohen, Charlie Tahan","based on novel or book, romantic rivalry, candlelight vigil","Emilia, a law-school graduate, falls in love with her married boss, Jack. After Emilia marries Jack, her happiness turns unexpectedly to grief following the death of her infant daughter. Devastated, Emilia nonetheless carries on, attempting to forge a connection with her stepson William and to resist the interference of Jack's jealous ex-wife.",392,en,US
The Tourist,2010,"Action, Thriller, Romance",6.2,8.222,103,Florian Henckel von Donnersmarck,,"Johnny Depp, Angelina Jolie, Paul Bettany","hotel, paris, france, undercover agent, venice, italy, fake identity, boat chase","American tourist Frank meets mysterious British woman Elise on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.",5442,en,"GB, US"
The Expendables,2010,"Thriller, Adventure, Action",6.2,16.145,103,Sylvester Stallone,,"Sylvester Stallone, Jason Statham, Jet Li","rescue, sniper, island, martial arts, tattoo, escape, mercenary, bridge, church, drugs, blade, duringcreditsstinger","Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",7821,en,US
The Joneses,2010,"Comedy, Drama",6.188,7.148,96,Derrick Borte,Derrick Borte,"David Duchovny, Demi Moore, Amber Heard","materialism, duringcreditsstinger","A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",594,en,US
"Tomorrow, When the War Began",2010,"Action, Adventure, Drama",6.175,8.434,103,Stuart Beattie,Stuart Beattie,"Caitlin Stasey, Rachel Hurd-Wood, Phoebe Tonkin","australia, based on novel or book, invasion, foreign occupation, occupation, based on young adult novel","Ellie Linton, a teen from an Australian coastal town, leads her friends on an excursion to a camp deep in the woods, dubbed ""Hell."" Upon their return, the youths find that their town has been overrun by an enemy army, and their friends and family have been imprisoned. When the hostile invaders become alerted to their presence, Ellie and her friends band together to escape -- and strike back against -- this mysterious enemy.",505,en,"AU, US"
Scooby-Doo! Curse of the Lake Monster,2010,"Mystery, Fantasy, Comedy, Adventure",6.147,7.829,80,Brian Levant,Steven Altiere,"Frank Welker, Kate Melton, Hayley Kiyoko","friends, summer vacation","Scooby-Doo and the gang are on the case when a mysterious lake monster starts scaring the guests at a summer resort in Erie Point, where Fred, Daphne, Velma and Shaggy have taken on seasonal jobs to pay for a barn they accidentally burned down. But in addition to sneaking suspicions, there's some romance in the air.",514,en,US
The Back-Up Plan,2010,"Comedy, Romance",6.146,7.756,106,Alan Poul,Kate Angelo,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins","pregnancy, kiss, romcom, sperm bank, doctor, single mother, artificial insemination, motherhood, duringcreditsstinger","When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",1408,en,US
Ninja,2010,"Action, Crime, Drama, Thriller",6.142,7.82,83,Isaac Florentine,Michael Hurst,"Scott Adkins, Todd Jensen, Tsuyoshi Ihara","martial arts, ninja, gaijin, kunoichi","A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja.",353,en,US
Chloe,2010,"Drama, Thriller, Mystery",6.111,7.767,96,Atom Egoyan,,"Amanda Seyfried, Julianne Moore, Liam Neeson","toronto, canada, remake, playing piano, suspicious wife","A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",1727,en,CA
Going the Distance,2010,"Comedy, Drama, Romance",6.1,7.286,102,Nanette Burstein,Geoff LaTulippe,"Drew Barrymore, Justin Long, Charlie Day","new york city, newspaper, airplane, waitress, san francisco, california, writer, masturbation, phone sex, text messaging, intern, long distance relationship, woman director, record company, skype","Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.",727,en,US
Ben 10 Alien Swarm,2010,"Adventure, Action, TV Movie, Science Fiction",6.1,8.929,67,Alex Winter,James Krieg,"Ryan Kelley, Galadriel Stineman, Nathan Keyes","extraterrestrial technology, transformation, alien, based on cartoon, alien race, nanobots, based on tv series, cgi-live action hybrid, ben 10",Ben and a mysterious girl from his past must prevent an alien threat from destroying the world.,343,en,US
Sex and the City 2,2010,"Comedy, Drama, Romance",6.1,9.311,147,Michael Patrick King,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis","female friendship, vacation, travel, gay marriage, american abroad, manhattan, new york city, united arab emirates, former lovers, abu dhabi","Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",1639,en,US
Wall Street: Money Never Sleeps,2010,"Drama, Crime",6.1,8.316,133,Oliver Stone,Allan Loeb,"Michael Douglas, Shia LaBeouf, Josh Brolin","wall street, duringcreditsstinger, hostile, domineering, complex, anxious, cautionary, audacious, doubtful","As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",1544,en,US
Hereafter,2010,"Drama, Fantasy",6.1,7.361,129,Clint Eastwood,,"Matt Damon, Cécile de France, Bryce Dallas Howard","journalist, afterlife, tsunami","Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",1683,en,US
Devil,2010,"Horror, Mystery, Thriller",6.1,8.099,80,John Erick Dowdle,,"Chris Messina, Bojana Novaković, Jenny O'Hara","supernatural, murder, devil, trapped, sole survivor, flickering light, lights out, trapped in an elevator, broken elevator, elevator, supernatural horror, suspense, killer among us, stuck in elevator","A group of people are trapped in an elevator high above Philadelphia, and one of them is the devil.",2898,en,US
The Sorcerer's Apprentice,2010,"Fantasy, Adventure, Action",6.1,11.274,109,Jon Turteltaub,Matt Lopez,"Jay Baruchel, Nicolas Cage, Alfred Molina","witch, mission, magic, mystic, castle, sorcerer's apprentice, sorcery, sorcerer, falling in love, based on movie, reflection, magic trick, wizard, aftercreditsstinger, magical creature, statue, college student, electric power, magician, magic book, live action remake, good versus evil, electricity, salem witch, magic ring, callback, raising the dead","Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",4973,en,US
Date Night,2010,"Comedy, Action, Adventure",6.099,7.77,88,Shawn Levy,Josh Klausner,"Steve Carell, Tina Fey, Mark Wahlberg","new york city, taxi, husband wife relationship, corruption, new jersey, expensive restaurant, taxi driver, blackmail, mistaken identity, stripper, mafia boss, muscleman, district attorney, central park, manhattan, new york city, aftercreditsstinger, duringcreditsstinger, outtakes, detectives, breaking in, thieves, married couple with children, reservation","Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves—and now a number of unsavoury characters want Phil and Claire killed.",2871,en,US
Hot Tub Time Machine,2010,"Science Fiction, Comedy, Adventure",6.041,8.835,101,Steve Pink,,"John Cusack, Craig Robinson, Rob Corddry","poison, time travel, one-night stand, singer, peter pan syndrome, forty something, snow skiing, ski resort, 1980s, butterfly effect, 80s throwback, change the past","Four pals are stuck in a rut in adulthood: Adam has just been dumped, Lou is a hopeless party animal, Nick is a henpecked husband, and Jacob does nothing but play video games in his basement. But they get a chance to brighten their future by changing their past after a night of heavy drinking in a ski-resort hot tub results in their waking up in 1986.",2504,en,US
A Turtle's Tale: Sammy's Adventures,2010,"Animation, Family",6.003,7.491,88,Ben Stassen,,"Yuri Lowenthal, Gemma Arterton, Isabelle Fuhrman","friendship, global warming, underwater, sea turtle, sea creature","A sea turtle who was hatched in 1959 spends the next 50 years traveling the world while it is being changed by global warming. Born on a Baja, California beach in 1959, new hatchling Sammy must do what his fellow newborn sea turtles are doing: race across the beach to the ocean before they are captured by a seagull or crab. Thus begins Sammy's incredible fifty-year ocean journey. Along the way he meets his best friend, a fellow turtle named Ray, and overcomes obstacles both natural and man-made while trying to fulfill his dream of travelling around the world. Throughout his voyage, Sammy never forgets about Shelly - the turtle he saved on his first day and loves passionately from afar.",640,en,US
When in Rome,2010,"Comedy, Fantasy, Romance",6.0,7.483,91,Mark Steven Johnson,David Diamond,"Kristen Bell, Josh Duhamel, Anjelica Huston","new york city, rome, italy, workaholic, magic, cynic, fountain, bad luck, romcom, falling in love, cynical, duringcreditsstinger, potential suitors, sister's wedding, ambitious, enchant, museum curator, gala, coins, guggenheim","Disillusioned with romance, Beth, an ambitious New Yorker, travels to Rome for her sister's wedding, where she plucks magic coins from a special fountain of love. The coins attract unwanted attention from an assortment of odd yet ardent suitors:  a sausage merchant, a street magician, an artist, and a male model. But when the best man from the wedding, persistent reporter Nick, throws his hat in the ring, Beth wonders if his love is the real thing.",1214,en,US
Womb,2010,"Romance, Science Fiction",6.0,7.133,111,Benedek Fliegauf,Benedek Fliegauf,"Eva Green, Matt Smith, Lesley Manville","obsessive love, human cloning, reproductive control, medical ethics, amor obsessivo","A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.",355,en,"FR, DE, HU"
In Her Skin,2010,"Drama, Thriller",6.0,7.183,107,Simone North,Simone North,"Guy Pearce, Sam Neill, Miranda Otto","babysitter, based on true story, missing person, epileptic seizure, woman director, depressing, ambivalent, baffled, disdainful, melodramatic",Tale of a 15-year-old Australian girl who went missing.,120,en,AU
I'm Still Here,2010,"Music, Comedy, Drama",6.0,7.297,107,Casey Affleck,Joaquin Phoenix,"Joaquin Phoenix, Antony Langdon, Carey Perloff","hip-hop, mockumentary, movie star, duringcreditsstinger, marihuana","I'm Still Here is a portrayal of a tumultuous year in the life of actor Joaquin Phoenix. With remarkable access, the film follows the Oscar-nominee as he announces his retirement from a successful film career in the fall of 2008 and sets off to reinvent himself as a hip-hop musician. The film is a portrait of an artist at a crossroads and explores notions of courage and creative reinvention, as well as the ramifications of a life spent in the public eye.",373,en,US
Frozen,2010,Thriller,6.0,8.858,93,Adam Green,Adam Green,"Emma Bell, Shawn Ashmore, Kevin Zegers","cold, wolf, mountain, animal attack, girlfriend, stranded, snow, best friend, boyfriend, ski resort, ski lift, eaten alive, hypothermia, frostbite, cable car, eaten by animal, skier, stuck, wolves, life or death, natural horror","When three skiers find themselves stranded on a chair lift at a New England ski resort that has closed for the next week, they are forced to make life or death choices that prove to be more perilous than staying put and freezing to death.",1855,en,US
Saw 3D,2010,"Horror, Crime",6.0,11.397,90,Kevin Greutert,,"Tobin Bell, Costas Mandylor, Betsy Russell","sadism, torture, self help guru, tricycle, prosthetic arm, pig mask, survival horror, death match, mind game, frantic, death game","As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",3064,en,"CA, US"
Get Him to the Greek,2010,"Adventure, Comedy, Music",6.0,7.349,109,Nicholas Stoller,Nicholas Stoller,"Jonah Hill, Russell Brand, Rose Byrne","london, england, concert, musician, los angeles, california, aftercreditsstinger","Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.",1782,en,US
Killers,2010,"Action, Comedy, Thriller, Romance",5.964,8.35,100,Robert Luketic,,"Ashton Kutcher, Katherine Heigl, Tom Selleck",assassin,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",2202,en,US
The American,2010,"Crime, Drama, Thriller",5.958,8.001,104,Anton Corbijn,,"George Clooney, Violante Placido, Thekla Reuten","mission, assassin, prostitute, italy, anti hero, mexican standoff, village, sweden, melancholy, revenge, priest, somber, intense","Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",1367,en,"GB, US"
Cyrus,2010,"Comedy, Drama, Romance",5.92,7.55,91,Jay Duplass,Jay Duplass,"John C. Reilly, Jonah Hill, Marisa Tomei",mumblecore,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",418,en,US
Alpha and Omega,2010,"Animation, Family, Comedy, Adventure, Romance",5.9,7.258,88,Anthony Bell,,"Justin Long, Hayden Panettiere, Dennis Hopper","wolf, arranged marriage, forbidden love, road trip, park, park ranger, howling, social status","Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",512,en,US
Valentine's Day,2010,"Comedy, Romance",5.9,8.277,125,Garry Marshall,Abby Kohn,"Jessica Alba, Kathy Bates, Jessica Biel","married couple, florist, kiss, romcom, single, los angeles, california, valentine's day, multiple storylines, aftercreditsstinger, duringcreditsstinger","More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter. A grade-school boy wants flowers for his first true love. Two high school seniors plan first-time sex at noon. A TV sports reporter gets the assignment to find romance in LA. A star quarterback contemplates his future. Two strangers meet on a plane. Grandparents, together for years, face a crisis. An 'I Hate Valentine's Day' dinner beckons the lonely and the lied to.",3056,en,US
The Wolfman,2010,"Horror, Thriller",5.9,11.739,103,Joe Johnston,,"Benicio del Toro, Anthony Hopkins, Emily Blunt","parent child relationship, victorian england, remake, wolfman, rural area, curse, werewolf, gothic horror, flesh","Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.",2012,en,US
Splice,2010,"Horror, Science Fiction",5.9,10.069,104,Vincenzo Natali,,"Adrien Brody, Sarah Polley, Delphine Chanéac","experiment, genetics, dna, gene manipulation, genetic engineering, genetically modified organism","Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",2271,en,CA
Clash of the Titans,2010,"Adventure, Fantasy, Action",5.9,14.988,106,Louis Leterrier,,"Sam Worthington, Gemma Arterton, Mads Mikkelsen","hades, mythology, greek mythology, zeus, god, mythological beast, medusa, sea monster, perseus, kraken, ancient greece, based on myths, legends or folklore","Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",6303,en,US
Legion,2010,"Horror, Action, Fantasy",5.9,13.581,100,Scott Stewart,Peter Schink,"Paul Bettany, Dennis Quaid, Lucas Black","angel, diner, religion, apocalypse, demon, desert, hopeful, horrified","When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",2654,en,US
The Client List,2010,"Drama, TV Movie",5.9,7.251,88,Eric Laneuville,Suzanne Martin,"Jennifer Love Hewitt, Teddy Sears, Sonja Bennett","massage, based on true story, massage parlor, prostitution, broken family, erotic massage, massage girl, women empowerment, paying debts, debts","After she and her husband lose their jobs, a former Texas homecoming queen inadvertently finds herself in the middle of a prostitution ring after she unknowingly accepts a position at a massage parlor.",259,en,US
The Spy Next Door,2010,"Action, Comedy, Family",5.862,7.757,94,Brian Levant,,"Jackie Chan, Amber Valletta, Madeline Carroll",duringcreditsstinger,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",1311,en,US
The Bounty Hunter,2010,"Action, Comedy, Romance",5.854,8.24,110,Andy Tennant,Sarah Thorp,"Gerard Butler, Jennifer Aniston, Peter Greene","new york city, journalist, bounty hunter, investigation, mistaken identity, atlantic city, best friend, news reporter, fourth of july, ex-husband ex-wife relationship, loan shark, investigative journalism, divorced couple, traffic court, mother daughter relationship, bounty, former detective, confidential source, skipped bail, drive one another crazy","Milo Boyd, a down-on-his-luck bounty hunter, thinks he's seeing an upswing in fortune when he gets a call to bring in his bail-jumping ex-wife, a reporter named Nicole. Milo considers the job an easy payday, but Nicole quickly escapes to chase a lead on a murder case. The former spouses play an escalating game of one-upmanship, until they suddenly find themselves on the run for their lives.",2858,en,US
Death at a Funeral,2010,Comedy,5.849,7.678,92,Neil LaBute,Dean Craig,"Chris Rock, Martin Lawrence, Zoe Saldaña","family relationships, remake, murder, death","Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron.",984,en,US
13,2010,"Drama, Thriller",5.839,7.875,91,Gela Babluani,Gregory Pruss,"Sam Riley, Jason Statham, Mickey Rourke","new york city, greed, ohio, flashback, remake, revenge, russian roulette, mansion, train, police detective, drug overdose, revolver, mental hospital, death game","A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.",819,en,US
"Ultramarines: A Warhammer 40,000 Movie",2010,"Animation, Science Fiction",5.821,7.179,76,Martyn Pick,,"Terence Stamp, John Hurt, Sean Pertwee","space marine, demon, adult animation, soldiers, warhammer","A squad of Ultramarines answer a distress call from an Imperial Shrine World. A full Company of Imperial Fists was stationed there, but there is no answer from them. The squad investigates to find out what has happened there.",137,en,"US, GB"
The Killer Inside Me,2010,"Crime, Drama, Thriller",5.8,7.154,109,Michael Winterbottom,Michael Winterbottom,"Casey Affleck, Kate Hudson, Jessica Alba","hotel, prostitute, sheriff, airplane, based on novel or book, sadism, crime fighter, texas, deputy, cigar smoking, killer, mental hospital, 1950s, homme fatale","Deputy Sheriff Lou Ford is a pillar of the community in his small west Texas town, patient and apparently thoughtful. Some people think he is a little slow and maybe boring, but that is the worst they say about him. But then nobody knows about what Lou calls his ""sickness"": He is a brilliant, but disturbed sociopathic sadist.",585,en,"CA, US, GB, SE"
Death Race 2,2010,"Action, Thriller, Science Fiction",5.8,9.512,100,Roel Reiné,Tony Giglio,"Luke Goss, Lauren Cohan, Sean Bean","virgin, car race, dystopia, parachute, bikini, street race, prequel, chinese, silencer, rapist, car fire, triad, death game","In the world's most dangerous prison, a new game is born: Death Race. The rules of this adrenaline-fueled blood sport are simple, drive or die. When repentant convict Carl Lucas discovers there's a price on his head, his only hope is to survive a twisted race against an army of hardened criminals and tricked-out cars.",1111,en,US
Paranormal Activity 2,2010,"Horror, Mystery",5.8,8.018,91,Tod Williams,,"Sprague Grayden, Brian Boland, Molly Ephraim","haunting, ouija board, demonic possession, found footage, duringcreditsstinger, antagonistic","Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare.",2455,en,US
Don't Be Afraid of the Dark,2010,"Fantasy, Horror, Thriller",5.775,7.718,99,Troy Nixey,,"Katie Holmes, Guy Pearce, Bailee Madison","monster, remake, creature, bathtub, teeth, old house",A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,1045,en,"AU, US, MX"
The Last Exorcism,2010,"Horror, Thriller, Mystery",5.7,7.636,87,Daniel Stamm,Huck Botko,"Patrick Fabian, Ashley Bell, Iris Bahr","farm, exorcism, louisiana, fraud, mockumentary, evil spirit, human sacrifice, evangelical, preacher, satanic ritual, found footage, satanic cult, documentary crew","After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",1026,en,US
Dinner for Schmucks,2010,Comedy,5.7,7.742,114,Jay Roach,,"Paul Rudd, Steve Carell, Stephanie Szostak","mind control, mouse, idiot, taxidermy, aftercreditsstinger, duringcreditsstinger","Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",1794,en,US
Little Fockers,2010,"Comedy, Romance",5.646,8.071,98,Paul Weitz,John Hamburg,"Robert De Niro, Ben Stiller, Owen Wilson","nurse, cat, father-in-law, vomit, viagra, overbearing father, duringcreditsstinger","It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",3248,en,US
Open Season 3,2010,"Adventure, Animation, Family, Comedy",5.6,7.399,75,Cody Cameron,David I. Stern,"Matthew J. Munn, Nika Futterman, Maddie Taylor","friendship, circus, deer, bear, look-alike, family, animals","Boog, Elliot, and their forest friends return with an all-new adventure, this time in a Big Top Circus! The comedy begins when Boog's pals choose their family obligations over the annual guy's trip, and a disappointed Boog decides to take a trip of his own, which leads him right into the middle of a circus ring...literally. When he switches places with a devious look-a-like circus grizzly and falls for an alluring Russian troupe member, he'll come to realize that maybe you don't have to choose between family and friendship after all.",615,en,US
Yogi Bear,2010,"Comedy, Family, Animation, Adventure",5.6,7.374,80,Eric Brevig,Joshua Sternin,"Dan Aykroyd, Justin Timberlake, Anna Faris","picnic, sandwich, bear, playful, cheerful","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",891,en,"NZ, US"
